报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),58237,67686,82456,93572,82525,58125,72127,86035,97919,99545,155964,181866,40214,41182,31597,
结算备付金(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
交易性金融资产(万元),2926,3139,2916,3255,3437,1941,2497,2264,2518,4296,2178,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收票据(万元),12927,32431,2628,19239,29893,44567,27661,1285,6389,25052,22890,12686,9276,2518,11557,
应收账款(万元),49388,52008,61792,61932,54820,51786,52299,18140,9778,8566,32805,22506,23461,14489,6301,
预付款项(万元),1608,3285,4319,6145,88286,47690,43469,46935,32000,39696,33044,18515,18090,8696,18349,
应收保费(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
应收利息(万元),--,261,197,7,20,5,--,0,--,0,--,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
其他应收款(万元),11485,12157,6837,31372,50043,57963,13667,11074,6940,5024,4132,3663,6121,32577,30187,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
存货(万元),27222,19300,32150,35751,49772,37859,129018,104303,87900,48282,40097,36795,20506,22887,58672,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
其他流动资产(万元),16105,29183,41261,--,--,--,--,--,--,0,2,383,338,434,428,
流动资产合计(万元),179897,219451,234556,251272,358797,299935,340738,270036,243443,230462,291112,276413,118007,122783,157092,
发放贷款及垫款(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
可供出售金融资产(万元),14930,22438,8932,8932,8932,--,--,0,--,0,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
长期股权投资(万元),54002,53754,62230,52576,33315,17297,16336,6914,11317,13137,25,25,42,43,1142,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
投资性房地产(万元),2489,2613,2737,2876,3017,3157,3129,3262,3395,0,--,--,0,0,--,
固定资产原值(万元),2316546,2221996,2219330,1880034,1875705,1842460,1766715,1111606,1030501,949137,721977,690499,410830,0,--,
累计折旧(万元),779602,695298,607374,603612,512924,501453,425730,357625,287922,237765,180500,169364,132698,0,--,
固定资产净值(万元),1536944,1526698,1611956,1276422,1362781,1341007,1340985,753981,742579,711373,541477,521135,278132,0,--,
固定资产减值准备(万元),31810,32066,33737,35701,8596,--,--,--,--,0,--,0,0,0,--,
固定资产(万元),1505134,1494632,1578218,1240721,1354185,1341007,1340985,753981,742579,711373,541477,521135,278132,252676,248737,
在建工程(万元),757062,867652,867123,1112529,794967,695366,545604,950442,714568,536107,453560,288938,400977,228340,86565,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,3534,13495,17966,--,
固定资产清理(万元),3750,--,--,--,--,--,--,--,--,0,--,--,0,-2,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
无形资产(万元),164102,157272,136224,130353,140785,148676,152364,133502,137231,83570,73022,39380,30221,25744,23748,
开发支出(万元),--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,
商誉(万元),327,327,327,327,327,327,327,327,327,327,327,327,0,0,--,
