报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),51462,44934,27850,17395,12231,8138,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),8485,9352,4723,9533,10779,230,
应收账款(万元),51110,40949,34202,31253,18321,15085,
预付款项(万元),5794,1750,3047,3783,5528,2115,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),36,--,4,25,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),351,177,122,2484,3113,1576,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),15493,13270,10516,13819,17844,16703,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),18730,20533,1157,16099,152,--,
流动资产合计(万元),151461,130965,81621,94389,67967,43848,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),27100,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),49297,45467,44509,43107,19006,--,
累计折旧(万元),9821,7567,4947,2403,1367,--,
固定资产净值(万元),39476,37900,39562,40704,17639,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),39476,37900,39562,40704,17639,1726,
在建工程(万元),339,60,651,--,8314,13835,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),3469,2914,2894,2856,2599,2434,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),284,73,12,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1150,734,619,576,321,141,
其他非流动资产(万元),10187,221,36,--,681,260,
非流动资产合计(万元),82005,41901,43773,44136,29554,18396,
资产总计(万元),233465,172866,125394,138525,97521,62244,
短期借款(万元),34200,5450,4813,12995,9270,10650,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),14485,10704,10826,15363,17070,8379,
应付账款(万元),8663,10792,6367,10202,6576,10924,
预收账款(万元),582,694,283,253,1650,458,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2063,1620,1724,2112,1687,1437,
应交税费(万元),2160,1865,1769,2870,1718,304,
应付利息(万元),52,8,6,11,9,7,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),15384,1104,1950,2116,977,3229,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),77589,32236,27737,45922,38957,35388,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),805,855,906,956,500,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,12462,7091,--,
非流动负债合计(万元),805,855,906,13418,7591,0,
负债合计(万元),78394,33092,28642,59340,46548,35388,
实收资本(或股本)(万元),46998,46998,42298,42298,36388,25965,
资本公积(万元),53889,53821,26482,26482,3300,125,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3567,2480,1209,146,1228,311,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),50640,36475,26764,10260,10057,455,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),155093,139774,96752,79186,50973,26856,
少数股东权益(万元),-22,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),155071,139774,96752,79186,50973,26856,
负债和所有者权益(或股东权益)总计(万元),233465,172866,125394,138525,97521,62244,		
  
