报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),20029,35479,691,1318,2238,1230,191,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),4989,13518,2893,2028,1993,468,304,
应收账款(万元),11135,11870,10465,6921,5472,4498,2559,
预付款项(万元),667,2392,286,262,307,161,145,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),480,307,183,177,348,304,80,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),11875,4861,5314,5055,4230,1949,1581,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),1538,--,--,--,--,3040,70,
流动资产合计(万元),50713,68427,19831,15761,14588,11650,4931,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),244,304,176,97,29,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),34296,24512,20017,5553,3029,--,--,
累计折旧(万元),4044,2755,1228,908,533,--,--,
固定资产净值(万元),30253,21757,18789,4645,2495,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),30253,21757,18789,4645,2495,1289,1130,
在建工程(万元),14224,3943,942,7752,1225,302,--,
工程物资(万元),40,186,10,10,61,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),4119,4128,1616,1650,1680,1718,1755,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,150,7,4,186,--,37,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),711,228,183,195,154,120,30,
其他非流动资产(万元),468,219,259,1569,267,196,--,
非流动资产合计(万元),50058,30914,21981,15921,6098,3625,2953,
资产总计(万元),100771,99341,41812,31682,20686,15275,7884,
短期借款(万元),29900,26170,4050,4637,1500,1300,500,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,212,--,--,--,--,
应付账款(万元),8556,6792,6177,4010,1779,618,307,
预收账款(万元),69,658,7,22,44,17,11,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),497,1378,386,324,236,172,127,
应交税费(万元),468,1035,278,347,233,441,85,
应付利息(万元),54,63,15,5,--,--,--,
应付股利(万元),--,--,--,--,--,100,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),11,97,12,238,226,3,139,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2338,1600,1000,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
