报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),3455,9773,9361,2934,6687,14348,18761,33981,3672,1678,693,
结算备付金(万元),--,--,--,--,--,0,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,0,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,180,330,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6240,3360,3989,5508,3926,6455,2475,5159,3749,581,761,
应收账款(万元),30555,1667,772,1188,2180,3322,4945,2748,1399,1338,1280,
预付款项(万元),1186,1082,778,373,1067,497,203,1585,610,2634,1084,
应收保费(万元),--,--,--,--,--,0,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,0,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,0,0,--,--,--,--,
应收利息(万元),117,1,0,6,22,96,263,--,--,--,--,
应收股利(万元),--,--,--,--,--,0,0,--,--,--,--,
其他应收款(万元),3695,7061,401,458,530,419,389,298,196,213,1258,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,0,0,--,--,--,--,
存货(万元),17403,21424,14265,13248,16331,15939,15577,14765,12955,7308,6128,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,3000,12800,14000,--,0,0,--,--,--,--,
其他流动资产(万元),15438,682,1576,6511,245,0,0,--,--,--,--,
流动资产合计(万元),78090,48051,43943,44225,30987,41256,42943,58537,22582,13752,11204,
发放贷款及垫款(万元),--,--,--,--,--,0,0,--,--,--,--,
可供出售金融资产(万元),20800,11400,7600,3000,14000,0,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,0,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,0,0,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,618,618,618,618,5,5,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,0,--,--,--,--,
固定资产原值(万元),40793,39587,41234,41115,36133,35079,22948,20838,19379,--,--,
累计折旧(万元),24817,21674,19437,16716,13970,11216,8866,7019,5283,--,--,
固定资产净值(万元),15975,17913,21797,24399,22163,23863,14082,13819,14096,--,--,
固定资产减值准备(万元),--,--,11,--,--,--,--,--,--,--,--,
固定资产(万元),15975,17913,21786,24399,22163,23863,14082,13819,14096,11324,10504,
在建工程(万元),735,527,1712,51,3371,1011,8907,4796,702,57,858,
工程物资(万元),--,--,--,--,--,0,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,0,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,0,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,0,0,--,--,--,--,
无形资产(万元),3222,3303,5901,6040,6194,6350,3761,3829,3947,3750,2993,
开发支出(万元),--,--,--,--,--,0,0,--,--,--,--,
商誉(万元),98901,25161,818,818,864,0,0,--,--,--,--,
长期待摊费用(万元),--,54,69,--,42,101,161,196,248,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1596,544,583,405,332,169,117,94,94,74,2,
其他非流动资产(万元),99,13,17,2060,796,390,3389,--,--,--,--,
非流动资产合计(万元),141328,58915,38487,36774,47762,32502,31035,23352,19705,15209,14362,
资产总计(万元),219417,106967,82431,80999,78749,73758,73977,81889,42287,28961,25566,
短期借款(万元),5000,5000,7000,6500,5000,0,1500,8500,5000,2715,1900,
向中央银行借款(万元),--,--,--,--,--,0,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,0,0,--,--,--,--,
拆入资金(万元),--,--,--,--,--,0,0,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,0,0,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,116,600,--,--,0,864,--,1765,23,--,
应付账款(万元),3572,6025,4831,5071,5341,4869,4719,4137,3527,2022,2050,
预收账款(万元),6089,8031,4320,4171,3427,4979,2898,6003,6479,4291,4384,
卖出回购金融资产款(万元),--,--,--,--,--,0,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,0,0,--,--,--,--,
应付职工薪酬(万元),574,497,425,285,383,272,263,441,384,455,373,
应交税费(万元),6003,126,341,432,340,496,196,520,-106,-328,-160,
应付利息(万元),32,--,--,--,--,0,0,--,--,--,--,
应付股利(万元),--,--,--,--,--,40,0,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),63620,22500,354,786,852,513,392,708,221,1718,2470,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,0,0,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,0,0,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,0,0,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,0,0,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,0,0,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
