报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),26979,57172,57957,25451,20122,18654,13410,9843,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),2987,2339,1635,3806,3189,2280,3068,2654,
应收账款(万元),18248,16756,15934,12501,14186,12307,11414,9079,
预付款项(万元),460,342,166,241,129,49,90,87,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),--,246,275,263,195,240,233,229,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),15047,13436,12715,12180,11127,9240,10296,9522,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),32158,80,197,240,73,25,6,137,
流动资产合计(万元),96079,90371,88878,54682,49020,42796,38516,31550,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),700,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,100,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),25071,24548,23252,23178,--,--,--,--,
累计折旧(万元),12794,11683,10286,9076,--,--,--,--,
固定资产净值(万元),12276,12866,12966,14102,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),12276,12866,12966,14102,12753,12395,10985,11159,
在建工程(万元),--,252,1021,800,1008,229,257,103,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3154,3260,2066,2086,2016,1850,1562,1598,
开发支出(万元),98,98,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),529,430,372,475,238,189,151,127,
其他非流动资产(万元),65,65,65,125,65,65,65,65,
非流动资产合计(万元),16916,16970,16490,17589,16081,14729,13020,13152,
资产总计(万元),112995,107341,105369,72271,65101,57524,51536,44702,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
