报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),12317,18375,29529,28774,20066,11023,5394,8991,8484,9013,9777,16909,5830,6777,4730,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,251,209,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收票据(万元),828,865,1285,596,379,1751,1410,218,409,231,720,94,0,0,--,
应收账款(万元),9275,11574,26845,19494,10260,7496,6494,4541,4707,4656,3615,2805,2658,1925,1157,
预付款项(万元),9356,15106,33816,11997,1053,470,329,474,942,1948,1234,1462,642,536,246,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收利息(万元),--,--,--,--,214,379,--,--,--,0,--,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
其他应收款(万元),--,31936,1751,770,217,39,283,653,1074,213,160,28,29,164,127,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
存货(万元),12867,13632,16419,20591,8679,7854,7250,6388,6413,6466,6916,5322,3874,2676,2602,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
其他流动资产(万元),639,521,1752,694,11224,14700,--,--,--,0,--,--,0,0,--,
流动资产合计(万元),72683,92010,111398,82917,52093,43712,21159,21264,22028,22528,22421,26620,13033,12327,9071,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
可供出售金融资产(万元),20166,22302,23040,200,50,--,--,--,--,0,0,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
长期股权投资(万元),19979,24334,13708,9752,6847,--,--,--,--,0,--,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
投资性房地产(万元),0,--,28,32,35,74,478,436,446,0,--,--,0,0,--,
固定资产原值(万元),49587,48202,29914,28828,26513,21743,20488,16890,16635,16692,16453,12142,10490,0,--,
累计折旧(万元),12569,11802,15530,14187,12318,10369,9283,6732,5947,5459,4597,3884,3339,0,--,
固定资产净值(万元),37018,36401,14383,14640,14195,11373,11205,10158,10688,11233,11855,8258,7151,0,--,
固定资产减值准备(万元),4,4,4,4,4,4,4,4,4,5,5,5,5,0,--,
固定资产(万元),37014,36397,14380,14637,14191,11370,11201,10154,10684,11229,11850,8253,7146,4563,4618,
在建工程(万元),--,1644,24048,19113,7936,2095,353,39,121,1064,111,--,3,1466,33,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
无形资产(万元),5303,8694,23575,13890,7374,7663,7679,6529,4184,4607,4633,1680,1480,716,743,
开发支出(万元),573,630,1566,711,291,414,198,537,403,218,295,39,0,0,--,
商誉(万元),3688,19634,36247,36247,10997,--,--,--,--,0,--,--,0,0,--,
长期待摊费用(万元),4006,5773,29473,21079,11322,--,--,--,--,0,--,--,255,253,180,
