报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),1272497,1173364,1285137,1114517,1098380,1175395,1031972,945500,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),215983,99007,54109,6494,--,--,--,81792,
交易性金融资产(万元),30519,8645,--,--,--,--,--,--,
衍生金融资产(万元),43,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,52207,31493,33572,31647,30834,29117,26751,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),618068,561918,10000,113387,--,9500,--,69800,
存货(万元),--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),5745357,4746270,4392675,3955048,3668432,3274844,2914597,2533392,
可供出售金融资产(万元),2218168,1557421,885102,728484,238485,191824,159815,69756,
持有至到期投资(万元),721880,782193,672599,623551,531398,546434,460285,417318,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),91654,84715,64980,61504,58979,55143,72474,43032,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),143598,136836,132352,118300,110093,106483,--,--,
累计折旧(万元),74793,68026,58903,50438,42887,35574,--,--,
固定资产净值(万元),68806,68810,73450,67862,67206,70909,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
