报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),3943,4073,6495,2409,3475,13976,19614,20082,13458,7141,6470,7501,19386,
结算备付金(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
拆出资金(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
交易性金融资产(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
衍生金融资产(万元),0,0,0,0,--,--,--,--,--,0,--,--,--,
应收票据(万元),541,1989,1393,2007,1286,761,1509,1119,414,410,257,535,2282,
应收账款(万元),12956,11241,11708,9928,8433,7272,9424,8231,8370,7928,8478,15156,16004,
预付款项(万元),327,399,742,2966,3818,8274,7564,6596,8807,5353,1353,446,4342,
应收保费(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
应收分保账款(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
应收分保合同准备金(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
应收利息(万元),0,0,0,0,24,19,0,--,--,0,--,--,--,
应收股利(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
其他应收款(万元),429,865,1091,5778,2593,837,4248,10251,353,975,5862,10165,6549,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
存货(万元),58061,58411,46160,21195,4234,4816,3279,4308,4198,19144,5934,14296,17977,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),0,0,0,0,--,--,0,--,--,0,--,--,--,
其他流动资产(万元),82,0,0,0,11000,9000,0,--,--,0,13241,--,--,
流动资产合计(万元),76339,76979,67590,44284,34863,44956,45638,50588,35600,40951,41596,48100,66539,
发放贷款及垫款(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
可供出售金融资产(万元),0,0,0,0,--,0,0,--,--,0,0,--,--,
持有至到期投资(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
长期应收款(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
长期股权投资(万元),138,0,0,0,--,0,0,--,15000,0,138,648,748,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),2143,2233,2324,2408,2485,2561,2637,2713,3150,4554,4677,1390,--,
固定资产原值(万元),17032,15415,35870,36578,34314,28857,28856,27372,36207,37181,36245,39418,51860,
累计折旧(万元),8706,8077,11821,10364,9150,7896,6497,4901,10905,10524,9311,7708,10056,
固定资产净值(万元),8325,7338,24049,26214,25163,20961,22359,22471,25302,26658,26934,31710,41804,
固定资产减值准备(万元),--,--,167,20,--,--,--,--,168,0,--,0,0,
固定资产(万元),8325,7338,23882,26194,25163,20961,22359,22471,25134,26658,26934,31710,41804,
在建工程(万元),624,651,302,4203,7854,2769,2640,2234,--,0,--,31,198,
工程物资(万元),--,0,0,0,--,0,0,--,--,0,--,--,--,
固定资产清理(万元),--,0,0,0,--,0,0,--,--,0,--,--,--,
生产性生物资产(万元),0,0,0,0,--,0,0,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
