报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),65008,159330,18529,12627,16433,14735,20113,23580,19941,11191,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),22873,25387,457,879,2134,4205,9611,7301,18528,8142,
应收账款(万元),157651,83802,73001,66348,69253,65736,41812,36427,18666,16463,
预付款项(万元),423,101,393,161,133,872,1668,3998,158,402,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),5,--,--,--,--,--,--,--,--,--,
应收股利(万元),0,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1982,2772,1342,1840,3090,3411,3386,2612,1681,917,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),132730,104706,79240,59388,64146,53906,36592,38758,10495,14394,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),36971,12135,9965,7799,6140,1429,6708,--,--,--,
流动资产合计(万元),417643,388233,182925,149043,161329,144293,119889,112676,69470,51507,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1500,1500,1500,1500,1500,1500,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),494,517,539,560,573,594,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),661,688,714,741,768,795,1082,1711,1774,--,
固定资产原值(万元),523945,432612,402378,--,--,--,159493,132348,114953,104840,
累计折旧(万元),172972,146000,122765,--,--,--,54413,45090,37939,32745,
固定资产净值(万元),350974,286612,279613,--,--,--,105080,87258,77014,72096,
固定资产减值准备(万元),4823,1204,1019,--,--,--,1019,1019,1300,1314,
固定资产(万元),346151,285408,278594,274484,179645,127213,104061,86239,75714,70782,
在建工程(万元),32934,25304,10858,11547,42587,37565,21286,7805,2008,6762,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),458,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),28468,28750,29304,19509,12414,12183,3615,3240,1889,1728,
开发支出(万元),--,--,--,--,--,--,5609,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4149,4355,4129,2310,766,1718,3328,4481,2681,421,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6502,4752,4399,4663,3338,3104,1769,635,607,726,
其他非流动资产(万元),13580,4833,1036,12633,2285,515,--,--,--,--,
非流动资产合计(万元),434898,356106,331075,327948,243876,185186,140749,104109,84672,80419,
资产总计(万元),852541,744339,514000,476991,405205,329479,260639,216785,154142,131926,
短期借款(万元),0,16000,13600,41856,20390,50024,40093,29960,35095,25300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,5290,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),84886,69624,42395,18899,25190,12620,7343,26833,7131,6359,
应付账款(万元),127369,88077,60586,49627,43808,50493,35905,51931,26768,23633,
预收账款(万元),6593,4047,1830,1058,599,147,2167,2255,261,235,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),20090,15939,13140,10689,9244,8181,4529,3694,3053,1614,
应交税费(万元),9044,4756,2319,3392,2414,4641,1487,-2314,2410,806,
应付利息(万元),885,1027,941,1036,682,169,190,109,96,--,
应付股利(万元),0,--,--,--,--,--,--,12,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),52919,37148,44672,73827,47560,9105,5041,-153,128,96,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
