报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),8361186,7382527,6890168,5400050,6140237,6382775,5535299,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),1096775,840081,1012343,1960241,1556314,260449,511997,
交易性金融资产(万元),1891005,713834,795123,596730,1116432,506629,206287,
衍生金融资产(万元),460723,145439,119584,32589,7252,30982,11632,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),553306,383054,241568,269553,242497,214109,151543,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),2849214,1609471,2121593,1953391,385270,1176509,1004008,
存货(万元),--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,
发放贷款及垫款(万元),33746012,27429719,23912997,20957459,19203258,16931751,14834143,
可供出售金融资产(万元),15316292,24275524,22024534,11779941,3782650,1549973,1238997,
持有至到期投资(万元),12607706,7852681,6667435,4340295,3109267,2610858,2034084,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),106346,102357,97914,90013,61306,48053,41720,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),294131,272982,258891,246441,215184,209004,161231,
累计折旧(万元),152394,135213,117157,99920,82539,64954,49798,
固定资产净值(万元),141738,137769,141733,146521,132646,144050,111433,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),141738,137769,141733,146521,132646,144050,111433,
在建工程(万元),6460,7099,4733,8477,24158,16630,6689,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),114075,20292,20566,21073,22591,24083,21557,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),265134,338113,183513,113518,99683,113202,80955,
其他非流动资产(万元),49092,97302,54821,59001,63969,44842,65079,
非流动资产合计(万元),--,--,--,--,--,--,--,
