报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),7521,7524,4872,6433,2207,4698,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),4854,3267,1161,1177,669,431,
应收账款(万元),14188,11972,13276,10731,9647,7244,
预付款项(万元),467,405,364,96,204,518,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),146,141,346,148,97,70,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),18899,14249,7746,5982,4861,3851,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),13,23,--,--,--,--,
流动资产合计(万元),46088,37579,27765,24567,17685,16811,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),--,--,--,--,--,--,
累计折旧(万元),--,--,--,--,--,--,
固定资产净值(万元),--,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),12534,13259,13073,13688,14386,7166,
在建工程(万元),--,--,70,--,--,3418,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),686,675,694,725,694,672,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),156,156,--,--,--,--,
长期待摊费用(万元),--,--,--,--,21,30,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),472,371,361,378,238,97,
其他非流动资产(万元),282,--,130,130,225,247,
非流动资产合计(万元),15184,14460,14328,14922,15564,11629,
资产总计(万元),61272,52040,42093,39488,33249,28440,
短期借款(万元),5500,5000,5000,2500,3500,2500,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,50,
应付账款(万元),8068,5895,4257,3868,3784,2451,
预收账款(万元),6399,5913,1927,1779,1145,555,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),461,362,263,370,404,306,
应交税费(万元),435,439,155,479,638,287,
应付利息(万元),6,7,7,9,9,11,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),36,8,12,13,303,301,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,2400,800,800,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),20906,17624,11620,11418,10584,7261,
长期借款(万元),--,--,--,--,2400,3200,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),200,--,--,227,--,--,
长期递延收益(万元),--,--,390,790,600,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),200,0,390,1017,3000,3200,
负债合计(万元),21106,17624,12010,12434,13584,10461,
实收资本(或股本)(万元),4005,4005,4005,4005,3600,3600,
资本公积(万元),11185,11185,11185,11185,6785,6785,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2049,2049,1609,1284,1002,824,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),22709,17025,13284,10581,8277,6771,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),39948,34263,30083,27054,19664,17980,
少数股东权益(万元),219,152,--,--,--,--,
所有者权益(或股东权益)合计(万元),40166,34416,30083,27054,19664,17980,
负债和所有者权益(或股东权益)总计(万元),61272,52040,42093,39488,33249,28440,		
  
