报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),14754,74662,139171,167785,119327,51528,61649,26488,27315,16275,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),500,36550,20140,8993,20999,3300,7350,7400,2590,--,
应收账款(万元),147821,168474,182879,122247,128614,136895,86203,59156,40656,19032,
预付款项(万元),3232,10266,11523,10829,11483,6500,18511,16285,9700,3271,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,51,--,165,52,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6496,19525,44476,90,73,597,30,172,7,73,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),50270,49236,47453,17071,21094,10693,15910,19729,14692,9588,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4921,51436,51101,1821,42716,202,23,679,762,--,
流动资产合计(万元),245999,410200,496742,329001,344357,209715,189677,129910,95722,48240,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),70040,100670,93618,63916,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),12331,29546,15658,4413,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,3033,3156,--,--,--,--,--,--,--,
固定资产原值(万元),84805,112657,96577,73308,70482,60793,59945,43817,24999,12568,
累计折旧(万元),31779,32060,27183,18999,15315,11268,7831,4493,2114,743,
固定资产净值(万元),53026,80596,69393,54309,55167,49525,52114,39324,22885,11825,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),53026,80596,69393,54309,55167,49525,52114,39324,22885,11825,
在建工程(万元),42195,38635,13413,7071,4532,3186,1025,13118,15426,1376,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),23232,11312,12948,13089,12711,6355,5812,5798,1173,2065,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),22056,57449,57449,--,--,--,--,--,--,--,
长期待摊费用(万元),1195,12327,9483,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),429,6100,4123,3175,1412,1085,463,144,74,62,
