报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),3269,2708,4977,11461,0,0,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,100,--,--,
应收票据(万元),79,117,--,--,--,--,
应收账款(万元),890,1033,1038,590,--,--,
预付款项(万元),250,274,4656,2319,--,--,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),7801,4781,1057,3909,43,222,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),5671,7469,8037,7509,--,--,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1508,2462,1307,4763,--,--,
流动资产合计(万元),19468,18844,21074,30651,43,222,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),35,35,35,35,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),--,--,--,--,--,--,
累计折旧(万元),--,--,--,--,--,--,
固定资产净值(万元),--,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),4665,4013,5005,5602,--,0,
在建工程(万元),113,30,1,16,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),7081,7062,6828,6959,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),818,734,442,463,--,--,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),17,19,29,41,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),116,61,18,62,--,--,
其他非流动资产(万元),15,--,--,--,--,--,
非流动资产合计(万元),12861,11955,12359,13179,0,0,
资产总计(万元),32329,30799,33432,43830,43,222,
短期借款(万元),9163,8391,7500,6500,13735,13735,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),2185,--,--,--,--,--,
应付账款(万元),1794,1367,421,1078,--,--,
预收账款(万元),123,359,550,237,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),92,65,71,952,21,21,
应交税费(万元),1552,2170,2742,16,1225,1225,
应付利息(万元),--,--,--,--,9435,9435,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),1763,950,1215,5010,650,818,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),2500,1700,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),19170,15001,12499,13794,25065,25233,
长期借款(万元),2500,7500,12700,14200,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),946,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,340,48503,48503,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,9,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),3446,7500,12700,14549,48503,48503,
负债合计(万元),22616,22501,25199,28343,73568,73736,
实收资本(或股本)(万元),45862,45862,45862,45862,44098,44098,
资本公积(万元),-27761,-30322,-30322,-38600,4101,4101,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),97,13,0,346,7924,7924,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),-8485,-9423,-10639,-332,-129647,-129636,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),9713,6129,4901,7276,-73524,-73513,
少数股东权益(万元),-0,2169,3332,8211,--,--,
所有者权益(或股东权益)合计(万元),9713,8298,8233,15487,-73524,-73513,
负债和所有者权益(或股东权益)总计(万元),32329,30799,33432,43830,43,222,		
  
