报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),152825,127825,178949,96848,140346,165549,210714,91085,133226,117397,74229,95799,50383,21091,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,5275,50,0,126,367,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收票据(万元),101217,100971,82749,72722,88666,111894,94201,109646,69785,77668,64328,44731,22175,19913,
应收账款(万元),468726,458865,394272,314771,293319,268293,252802,221693,189049,157371,103666,133186,79625,61052,
预付款项(万元),34250,45594,52480,35118,39502,35480,34202,52551,30771,22712,24280,15349,12857,3189,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收利息(万元),120,156,93,105,595,574,559,--,--,0,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他应收款(万元),36729,9949,14029,20400,9086,6036,6089,3797,5319,5605,1985,4910,645,1012,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
存货(万元),298916,338065,338081,261134,299695,296265,295441,247488,287197,234734,222409,223861,70921,54831,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他流动资产(万元),20672,44155,50495,15767,28677,28119,28943,7107,--,2000,0,--,0,0,
流动资产合计(万元),1120600,1132970,1120693,834935,899887,912210,922951,738642,715398,617487,491023,518203,236608,161088,
发放贷款及垫款(万元),2426,1980,1812,1717,--,--,--,--,--,0,0,--,0,0,
可供出售金融资产(万元),6665,1500,1510,1510,1710,--,--,--,--,0,0,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
长期股权投资(万元),206577,75210,59736,12084,3560,4308,4529,4123,3713,1570,210,--,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
投资性房地产(万元),6739,6943,--,--,--,--,--,--,--,0,0,--,0,0,
固定资产原值(万元),884938,840281,670440,503765,371755,338856,279569,193278,168310,155813,91689,70741,46607,30050,
累计折旧(万元),238638,200241,160385,127770,103281,83407,61358,47245,36736,26394,17234,12009,8447,5918,
