报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),22869,44809,89471,10045,17967,19588,24275,3461,2696,2501,1588,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,1,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),20319,16182,21386,13677,7706,8053,7625,4705,1238,810,8,
应收账款(万元),59572,26697,22289,27191,17936,13066,10089,8472,7017,4190,3082,
预付款项(万元),1142,1275,2096,867,1105,969,260,414,1124,243,417,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),585,1071,63,137,163,153,220,20,95,43,76,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),15048,9092,7425,9081,6480,4642,3963,3034,3272,2315,1352,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),17416,20198,--,448,--,--,--,--,--,--,--,
流动资产合计(万元),136950,119324,142730,61446,51358,46471,46432,20107,15441,10102,6534,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4006,3126,2646,91,91,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),747,14391,--,--,--,91,91,91,91,459,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),817,239,48,--,--,--,--,--,--,--,--,
固定资产原值(万元),39654,33226,32054,30076,22469,11845,11406,8852,8363,--,--,
累计折旧(万元),11530,8538,7207,5608,4345,3725,3069,2448,2150,--,--,
固定资产净值(万元),28124,24689,24846,24468,18124,8120,8337,6404,6213,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),28124,24689,24846,24468,18124,8120,8337,6404,6213,6068,3144,
在建工程(万元),11629,904,80,105,1490,6814,1787,1634,1575,--,721,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8842,8263,8687,3799,3671,3703,3792,3875,4038,1624,1647,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),32823,--,--,--,--,--,--,--,--,--,--,
