报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),145774,141176,99205,202033,35061,50198,58258,76935,3021,3399,1561,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),11306,12308,3265,3399,3826,4368,2519,2912,564,900,152,
应收账款(万元),34462,33546,23866,21499,18434,12320,7930,3713,4012,1257,918,
预付款项(万元),18575,8393,12942,4024,2673,5528,5052,2060,518,1360,319,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,143,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1735,1495,1430,1555,1336,575,49,158,119,815,1151,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),89348,70378,99147,56596,33171,12500,10700,8506,6599,2432,1861,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4736,5235,8925,14570,2881,1004,767,--,--,--,--,
流动资产合计(万元),305937,272533,248781,303676,97382,86637,85275,94284,14834,10162,5962,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),11,11,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),2580,4656,24000,--,--,1956,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),4207,4390,2270,2398,2526,--,--,--,--,--,--,
固定资产原值(万元),289575,224322,214089,154601,91248,47635,26764,15483,14317,--,--,
累计折旧(万元),59650,47675,36604,26843,19267,8146,5000,3352,2080,--,--,
固定资产净值(万元),229925,176647,177485,127758,71981,39489,21764,12131,12237,--,--,
固定资产减值准备(万元),610,610,610,97,97,97,97,--,--,--,--,
固定资产(万元),229314,176036,176874,127661,71883,39391,21666,12131,12237,4464,4319,
在建工程(万元),29219,81896,77203,19800,27778,9954,11230,2904,111,1825,871,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),25467,26593,26392,21450,18098,4862,3404,3032,2098,2041,1064,
开发支出(万元),--,--,--,1322,327,--,--,--,--,--,--,
商誉(万元),2183,2784,3506,1143,1143,--,--,--,--,--,--,
长期待摊费用(万元),6,13,242,673,1082,1162,1478,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1554,1660,2400,1862,1756,739,705,465,297,81,20,
其他非流动资产(万元),4390,1435,3656,150,80,--,--,--,--,--,--,
非流动资产合计(万元),298931,299474,316544,176459,124673,58063,38484,18533,14743,8411,6275,
资产总计(万元),604868,572007,565324,480136,222055,144700,123759,112817,29577,18573,12238,
短期借款(万元),--,--,--,19481,15961,--,--,--,6000,3800,2500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2280,--,574,10000,--,--,--,--,--,114,--,
应付账款(万元),7058,8912,18935,6851,7074,1905,1467,1084,1381,1267,1096,
预收账款(万元),9483,5211,5256,5643,1520,1456,941,550,1115,425,191,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2473,2323,2071,1844,1942,1370,1215,825,434,289,166,
应交税费(万元),2446,1621,3389,2842,2624,2770,675,1610,1653,301,209,
应付利息(万元),--,--,--,164,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,6,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4174,6408,3577,2462,1991,1884,1353,2122,1163,1376,1775,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),27914,24476,33803,49286,31113,9385,5655,6191,11745,7572,5937,
长期借款(万元),--,--,--,--,20000,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),6610,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4080,4674,5651,3897,2045,--,--,--,--,--,--,
递延所得税负债(万元),2335,1687,1440,1227,1107,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,1916,1676,399,170,--,--,
非流动负债合计(万元),13025,6361,7091,5124,23152,1916,1676,399,170,0,0,
负债合计(万元),40939,30837,40894,54410,54264,11301,7332,6590,11915,7572,5937,
实收资本(或股本)(万元),206260,206260,206036,102836,45448,23920,23920,18400,13800,8821,500,
资本公积(万元),95633,95633,94657,195034,53386,67061,67061,72569,504,353,2919,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),120,71,42,--,--,1,7,12,--,--,--,
盈余公积(万元),10842,10636,10275,6715,4418,2846,1857,1038,212,228,297,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),241734,224407,201342,112543,58926,38846,22934,13962,3007,1475,2386,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,1,--,--,--,--,--,
归属于母公司股东权益合计(万元),559897,536669,518261,418366,162172,132675,115779,105981,17523,10876,6102,
少数股东权益(万元),4032,4501,6170,7359,5619,725,648,246,139,125,198,
所有者权益(或股东权益)合计(万元),563929,541170,524430,425726,167791,133399,116428,106227,17662,11001,6301,
负债和所有者权益(或股东权益)总计(万元),604868,572007,565324,480136,222055,144700,123759,112817,29577,18573,12238,		
  
