报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),72908,71298,42606,28968,29613,11353,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),26,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),11016,23583,6134,2701,5999,3517,
应收账款(万元),13893,8166,14136,10123,5350,4336,
预付款项(万元),4382,3398,2270,3607,1515,1324,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),171,113,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),787,689,868,457,1666,1874,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),15432,16130,15804,8312,7083,7943,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),49073,63941,72,1207,--,--,
流动资产合计(万元),167689,187318,81891,55374,51227,30346,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),299,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),3723,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),81717,75467,47621,45512,--,--,
累计折旧(万元),20237,14718,10650,6874,--,--,
固定资产净值(万元),61480,60749,36972,38638,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),61480,60749,36972,38638,21436,19971,
在建工程(万元),19375,1024,8253,54,3313,892,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),13138,7328,7344,6532,4288,3501,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),2436,1304,937,247,101,80,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1235,777,769,594,336,221,
其他非流动资产(万元),9084,3534,4310,498,6804,1682,
非流动资产合计(万元),110769,74715,58586,46562,36278,26348,
资产总计(万元),278458,262033,140477,101937,87505,56694,
短期借款(万元),--,--,--,--,2355,1400,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),10551,8199,8124,7700,3536,3025,
应付账款(万元),22558,18352,19737,12207,10780,13670,
预收账款(万元),37658,47392,32590,20337,18615,15505,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),4498,4546,3903,3177,2804,3103,
应交税费(万元),4064,5748,4040,1893,3263,1491,
应付利息(万元),--,--,--,--,2,5,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),8573,6638,4389,3432,3094,2283,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,112,85,22,805,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),87901,90877,72895,48831,44469,41287,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),2688,1205,950,893,261,132,
递延所得税负债(万元),639,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),3326,1205,950,893,261,132,
负债合计(万元),91228,92082,73845,49724,44730,41419,
实收资本(或股本)(万元),16000,16000,12000,12000,6333,5700,
资本公积(万元),94055,94055,13119,13119,18786,1430,
减:库存股(万元),343,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),8000,6524,4589,3072,1806,777,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),69585,53372,36925,24022,15851,7369,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),187230,169951,66632,52213,42775,15275,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),187230,169951,66632,52213,42775,15275,
负债和所有者权益(或股东权益)总计(万元),278458,262033,140477,101937,87505,56694,		
  
