报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),16793,15080,17262,6160,5044,3930,6173,4710,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,5,--,--,--,--,--,--,
应收账款(万元),68486,42220,29121,31490,32774,31180,26067,22568,
预付款项(万元),1593,1038,476,258,196,138,35,64,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),38,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),3990,2529,980,680,557,215,390,290,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),22339,15846,12772,7768,5277,4826,4799,4001,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),22,5,10000,--,--,--,--,--,
流动资产合计(万元),113262,76724,70612,46357,43848,40289,37464,31634,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),500,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),58,--,--,--,--,--,200,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),794,128,137,146,345,352,142,151,
固定资产原值(万元),13342,14069,10206,8771,--,--,--,--,
累计折旧(万元),5313,5238,5061,4536,--,--,--,--,
固定资产净值(万元),8029,8832,5145,4234,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),8029,8832,5145,4234,4636,4896,5426,3758,
在建工程(万元),--,--,--,527,485,485,400,230,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3453,2293,2040,2102,2164,2226,2289,1592,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),32531,--,--,--,--,--,--,--,
长期待摊费用(万元),231,241,271,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1339,861,546,533,532,583,562,421,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),46935,12355,8139,7542,8161,8541,9018,6153,
资产总计(万元),160197,89078,78751,53899,52009,48829,46482,37786,
短期借款(万元),11800,2700,2700,3200,3400,3200,1500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),30030,18514,13605,12033,16476,16836,19509,19017,
预收账款(万元),16034,10569,8459,5612,1927,1705,364,14,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),134,74,289,289,282,328,338,323,
应交税费(万元),1728,1177,886,1896,2162,1745,1960,1538,
应付利息(万元),17,3,3,4,5,5,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),13444,1960,840,762,339,235,364,482,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),73186,34998,26782,23796,24591,24054,24036,21374,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),119,107,98,69,62,59,68,67,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),336,300,314,328,342,355,365,371,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),455,407,412,397,404,414,433,438,
负债合计(万元),73642,35404,27193,24193,24996,24468,24469,21812,
实收资本(或股本)(万元),14331,13200,8800,6600,6600,6600,6600,5400,
资本公积(万元),45252,18042,22442,5630,5630,5630,5630,3047,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),2109,1861,1630,1394,1110,839,524,265,
盈余公积(万元),3425,3272,2982,2561,2155,1786,1440,1028,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),21469,17319,15704,13521,11517,9506,7819,6203,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),86588,53693,51557,29706,27013,24361,22014,15943,
少数股东权益(万元),-33,-19,--,--,--,--,--,31,
