报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),4382545,5044456,4318154,2949096,2613767,2160135,2179231,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,110000,--,10000,--,--,--,
交易性金融资产(万元),112302,176123,94352,107274,295665,369284,359440,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),285479,242843,138848,113027,87312,61131,47535,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),514659,1298337,795242,602000,213860,55000,296500,
存货(万元),--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,
发放贷款及垫款(万元),16416985,12097852,9907889,8021387,6778569,5528523,4538466,
可供出售金融资产(万元),6712450,6158017,9461667,4897643,1198588,1057043,1014828,
持有至到期投资(万元),8549707,7994736,5157466,3710846,1900857,1234780,703712,
长期应收款(万元),1886611,1267236,691418,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,1340,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,3351,
固定资产原值(万元),426999,374025,345994,208933,193787,147847,105754,
累计折旧(万元),147257,120119,96844,78500,63308,52046,41729,
固定资产净值(万元),279743,253906,249149,130434,130479,95801,64025,
固定资产减值准备(万元),--,--,--,--,--,--,0,
固定资产(万元),279743,253906,249149,130434,130479,95801,64025,
在建工程(万元),--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),16137,11467,10335,4919,5009,5099,1586,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),179679,165592,96403,80731,54408,55544,38115,
其他非流动资产(万元),221913,260410,225596,218975,151880,92500,73586,
非流动资产合计(万元),--,--,--,--,--,--,--,
资产总计(万元),50332632,46410636,37225319,23819655,15609953,12254912,10571938,
短期借款(万元),--,--,--,--,--,--,--,
向中央银行借款(万元),285500,341800,47500,23000,20000,10000,--,
吸收存款及同业存放(万元),33672272,33463396,28074167,18972917,13744057,11017342,8876903,
拆入资金(万元),1615461,1094291,495000,--,--,--,282743,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),--,--,--,--,--,--,--,
预收账款(万元),--,--,--,--,--,--,--,
卖出回购金融资产款(万元),284420,267394,1047957,196000,258335,59528,338492,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),111655,108875,70518,47646,48849,41532,38636,
应交税费(万元),24858,16408,2718,14954,4117,2221,5024,
应付利息(万元),332765,277405,189916,178763,145646,96735,79068,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),10168875,8022934,4810765,2807885,278664,179266,179010,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
