报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),91783,83966,83475,36731,52625,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),9770,5648,3659,885,--,
应收账款(万元),77044,61094,51004,76569,50401,
预付款项(万元),817,492,265,214,246,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),4175,812,7326,5878,2827,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),39088,24160,9911,11416,9176,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),2155,8605,5158,438,4433,
流动资产合计(万元),224833,184777,160797,132131,119707,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,1557,1726,1113,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),25102,--,--,--,--,
累计折旧(万元),7369,--,--,--,--,
固定资产净值(万元),17733,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),17733,11497,9037,9423,8997,
在建工程(万元),--,2625,518,73,40,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),3307,3118,3161,8929,2692,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),849,1013,548,714,274,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),2103,1310,840,1142,623,
其他非流动资产(万元),1042,859,968,108,195,
非流动资产合计(万元),26218,20421,16629,22115,13935,
资产总计(万元),251051,205199,177426,154246,133642,
短期借款(万元),--,--,--,7978,--,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),12496,1319,253,--,--,
应付账款(万元),24712,19910,11385,25638,27913,
预收账款(万元),15114,6718,3212,3218,1992,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),7377,5562,5427,4651,4480,
应交税费(万元),2349,1493,5430,6426,10061,
应付利息(万元),--,--,--,--,--,
应付股利(万元),--,4986,--,6022,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),710,2531,357,341,258,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),11,6,--,--,3,
其他流动负债(万元),388,619,77,--,--,
流动负债合计(万元),63157,43144,26142,54274,44707,
长期借款(万元),2958,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),2,9,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),783,578,353,192,61,
长期递延收益(万元),2263,2235,1508,1663,753,
递延所得税负债(万元),95,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),6101,2823,1862,1856,814,
负债合计(万元),69259,45967,28004,56129,45521,
实收资本(或股本)(万元),36900,36900,12967,11678,11678,
资本公积(万元),23620,23620,47553,13422,13364,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),9187,7175,4836,4836,2080,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),91958,73946,64533,56066,43951,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),161595,141026,130550,86044,70547,
少数股东权益(万元),20197,18205,18872,12073,17574,
所有者权益(或股东权益)合计(万元),181792,159231,149423,98117,88121,
负债和所有者权益(或股东权益)总计(万元),251051,205199,177426,154246,133642,		
  
