报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),325690,197529,218761,133861,139066,180436,138757,290077,491881,25696,56167,53726,75335,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),1661,123,--,21880,6,1405,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),6018,10874,15695,12367,18166,5859,2979,6471,1252,15588,0,0,0,
应收账款(万元),40032,27763,32219,50619,133836,48975,105159,19881,16684,1287,1399,3971,5845,
预付款项(万元),15337,21524,25002,58101,29660,33204,17972,9932,14779,6404,3233,133,485,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,17,242,--,--,33,638,4812,--,0,0,0,0,
应收股利(万元),734,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),49820,20143,23665,22998,22093,43764,36123,41784,76019,49253,80497,70151,68006,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),139421,174366,177470,187877,141968,223053,211405,177893,140717,69115,91431,60553,55958,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,204,441,28,18,--,--,--,0,0,0,0,
其他流动资产(万元),23549,9848,53517,48179,33223,11406,0,766,1,0,0,0,0,
流动资产合计(万元),602261,462185,546774,536322,518046,548155,513033,551616,741332,167343,232728,188534,205629,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),7402,7008,7255,6873,6550,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,41,73,--,--,--,--,0,0,0,0,
长期股权投资(万元),77123,78957,78633,21623,13793,20291,17166,11921,1635,250,50,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),2402,1124,1199,1750,1807,1963,2275,2432,2119,2186,0,0,0,
固定资产原值(万元),293495,281460,263399,247387,230351,210061,166519,151405,110648,100989,0,0,0,
累计折旧(万元),123970,109214,93257,83901,72066,58903,52117,42801,34781,30945,0,0,0,
固定资产净值(万元),169525,172246,170142,163486,158285,151157,114402,108603,75867,70044,0,0,0,
固定资产减值准备(万元),10548,7998,7999,8073,1534,1534,1506,1520,1520,1426,0,0,0,
固定资产(万元),158976,164247,162143,155413,156751,149623,112896,107083,74348,68618,58043,58295,58050,
在建工程(万元),8673,6828,11305,15316,14444,13073,14101,9262,21159,6532,5735,1115,815,
工程物资(万元),--,--,--,--,--,--,1,1,186,0,0,0,0,
固定资产清理(万元),--,--,0,--,1,--,--,--,--,0,0,0,0,
生产性生物资产(万元),571225,550760,512112,486320,453831,425762,409258,389335,381678,377942,376060,384881,387726,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),25298,23663,23761,39133,38603,38840,39219,39354,29746,27429,21952,19627,19981,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),2413,1511,1711,1496,1496,1496,349,349,--,0,0,0,0,
长期待摊费用(万元),1479,1316,1950,1271,1440,1370,1485,290,20,66,125,228,384,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),14138,7480,6835,7768,2029,1169,2569,1622,975,914,87,7,1,
其他非流动资产(万元),21881,31740,15735,15831,17912,--,--,--,--,0,0,0,0,
非流动资产合计(万元),891011,874634,822640,752836,708731,653589,599318,561650,511865,483937,462052,464153,466957,
资产总计(万元),1493272,1336819,1369414,1289158,1226776,1201744,1112352,1113265,1253198,651280,694779,652687,672586,
短期借款(万元),199492,242667,160988,126869,160414,138012,65276,57675,120930,85588,70000,30160,80160,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),27,--,66,6467,3652,5,--,--,--,0,0,0,0,
