报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),7545,2672,2796,3096,4319,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),1888,--,2619,686,1193,
应收账款(万元),30216,--,27708,21964,14895,
预付款项(万元),1096,1135,1056,821,624,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),--,1042,879,621,482,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),8701,15899,13731,6374,5257,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),628,484,18,--,--,
流动资产合计(万元),51309,52588,48808,33562,26771,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),48821,--,--,--,--,
累计折旧(万元),27140,--,--,--,--,
固定资产净值(万元),21681,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),21681,22549,21902,17373,17514,
在建工程(万元),4017,230,308,142,360,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),10748,10856,9324,9412,4982,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),177,249,192,103,118,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),1112,493,747,518,211,
其他非流动资产(万元),1097,1307,1274,2255,227,
非流动资产合计(万元),38832,35684,33746,29804,23412,
资产总计(万元),90141,88272,82555,63366,50183,
短期借款(万元),--,2000,2833,7200,2309,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),--,--,2500,--,--,
应付账款(万元),4163,--,7334,5177,2612,
预收账款(万元),149,1399,1184,523,118,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),1405,1650,1807,1626,1279,
应交税费(万元),2436,811,1621,1185,313,
应付利息(万元),--,--,14,14,7,
应付股利(万元),--,--,650,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),--,1861,2887,2929,6095,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),22,832,794,2522,522,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),10471,17753,21624,21177,13255,
长期借款(万元),--,6500,7228,--,2000,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),5452,1934,3029,2470,1230,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),44,66,88,110,631,
非流动负债合计(万元),5495,8500,10345,2579,3861,
负债合计(万元),15967,26253,31969,23757,17116,
实收资本(或股本)(万元),36000,36000,36000,8280,9000,
资本公积(万元),--,--,--,10032,9312,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),5745,4515,3268,2130,1476,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),32430,21505,11318,19168,13280,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),74175,62019,50586,39610,33067,
少数股东权益(万元),--,--,--,--,--,
所有者权益(或股东权益)合计(万元),74175,62019,50586,39610,33067,
负债和所有者权益(或股东权益)总计(万元),90141,88272,82555,63366,50183,		
  
