报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),92451,136737,93228,96040,41444,26585,24452,16233,11744,7824,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,
应收账款(万元),60148,57444,51935,45118,16471,9855,4657,5356,5008,4119,
预付款项(万元),91340,59996,60702,47903,21946,22087,17115,10429,6176,2775,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1918,984,362,16,--,--,--,--,--,--,
应收股利(万元),318,--,--,--,--,--,--,--,--,--,
其他应收款(万元),31159,35749,34623,24442,13277,6944,4662,2950,2612,1764,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),270,215,141,37,43,--,--,--,0,3,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),16391,24473,1903,1394,4473,9,14,42,57,--,
流动资产合计(万元),293995,315597,242894,214951,97655,65480,50900,35011,25596,16485,
发放贷款及垫款(万元),31157,29252,16640,8698,--,--,--,--,--,--,
可供出售金融资产(万元),79481,37932,43196,24114,100,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8313,7643,6751,3739,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),12897,12753,7785,2262,1191,969,672,--,--,--,
累计折旧(万元),6490,4527,2192,1203,575,362,178,--,--,--,
固定资产净值(万元),6407,8227,5593,1059,616,607,494,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),6407,8227,5593,1059,616,607,494,225,147,94,
在建工程(万元),6374,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10655,5765,2459,1778,751,268,79,2,4,213,
开发支出(万元),--,--,--,--,--,--,--,--,--,419,
商誉(万元),69319,80687,60629,54745,287,--,--,--,--,--,
长期待摊费用(万元),6244,7125,6982,999,326,442,552,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5729,3132,2119,788,225,143,114,37,30,30,
其他非流动资产(万元),16225,14217,12952,10927,7248,703,240,325,202,165,
非流动资产合计(万元),239904,193981,157321,106847,9554,2165,1478,589,383,921,
资产总计(万元),533899,509577,400215,321798,107209,67645,52379,35600,25979,17406,
短期借款(万元),86347,63774,80255,62000,612,--,2000,1000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
