报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),53742,16418,14213,9327,5222,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),20672,15594,20596,8934,6997,
应收账款(万元),42153,52147,32635,27342,16740,
预付款项(万元),4278,3166,3670,2869,1532,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),--,223,447,473,436,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),34179,27437,25638,16384,12723,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),2489,205,297,--,--,
流动资产合计(万元),158020,115192,97496,65330,43650,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,108,
固定资产原值(万元),46977,39751,--,--,--,
累计折旧(万元),19109,14865,--,--,--,
固定资产净值(万元),27868,24886,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),27868,24886,19979,19583,17262,
在建工程(万元),--,1098,996,140,525,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),5090,4523,1969,1976,2018,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),32,66,100,97,16,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),659,605,548,349,185,
其他非流动资产(万元),--,1183,1852,--,--,
非流动资产合计(万元),34582,32361,25444,22144,20114,
资产总计(万元),192601,147552,122940,87474,63765,
短期借款(万元),35000,31464,35560,22264,12500,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),19270,23460,12824,8501,4172,
应付账款(万元),39724,43594,34100,22301,18431,
预收账款(万元),52,36,50,23,--,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),2035,2110,3859,2531,3779,
应交税费(万元),799,1863,1610,1617,820,
应付利息(万元),35,35,30,27,22,
应付股利(万元),--,--,--,5092,6881,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),337,1287,151,796,11320,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),165,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),97417,103849,88184,63152,57926,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),271,145,--,--,--,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),501,145,0,0,0,
负债合计(万元),97918,103994,88184,63152,57926,
实收资本(或股本)(万元),10000,7500,7500,7000,3000,
资本公积(万元),64059,24680,24680,9046,1250,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),2272,1391,557,1113,416,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),18351,9988,2020,7163,971,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),94683,43559,34756,24322,5637,
少数股东权益(万元),--,--,--,--,201,
所有者权益(或股东权益)合计(万元),94683,43559,34756,24322,5838,
负债和所有者权益(或股东权益)总计(万元),192601,147552,122940,87474,63765,		
  
