报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),31477,7943,9901,4055,7157,10727,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),13,102,88,72,7,130,
应收账款(万元),4693,3749,3555,5930,5233,2899,
预付款项(万元),43,30,102,89,42,42,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),1,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),794,80,826,1043,77,777,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),149,328,333,357,342,354,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),4613,1307,583,14,54,3,
流动资产合计(万元),41783,13539,15387,11560,12911,14932,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,150,150,
长期股权投资(万元),--,--,--,150,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),169408,163348,161780,--,--,--,
累计折旧(万元),67318,59453,52040,--,--,--,
固定资产净值(万元),102090,103894,109740,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),102090,103894,109740,107903,113269,115663,
在建工程(万元),62722,10153,3517,8281,2344,1588,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),57902,36222,37126,37859,31112,31916,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),20385,20071,20071,20071,20071,20071,
长期待摊费用(万元),2739,2653,2831,3026,3298,1686,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),20,19,60,9,6,12,
其他非流动资产(万元),348,720,212,253,2881,1012,
非流动资产合计(万元),246205,173732,173556,177552,173130,172098,
资产总计(万元),287988,187271,188943,189113,186041,187030,
短期借款(万元),--,30,--,5000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),12796,2309,1065,622,2265,1039,
预收账款(万元),216,70,99,23,214,118,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),888,798,749,661,605,345,
应交税费(万元),1104,1062,496,916,917,656,
应付利息(万元),110,90,135,205,110,117,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),11136,317,410,851,37686,24268,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),10500,8000,17504,20443,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),36750,12677,20457,28721,41796,26543,
长期借款(万元),63475,50525,53521,63428,80714,92356,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),205,35,23,22,37,133,
递延所得税负债(万元),4850,4771,4931,5091,5258,5417,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),68530,55331,58475,68542,86008,97907,
负债合计(万元),105280,68008,78932,97263,127804,124450,
实收资本(或股本)(万元),24330,18247,18247,17427,13500,10000,
资本公积(万元),102239,60575,60575,51640,16266,30730,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),4002,2571,1836,1836,2148,1562,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),47018,38270,29742,21345,22724,16903,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),177215,119263,110011,91850,54242,58784,
少数股东权益(万元),5492,--,--,--,3995,3796,
所有者权益(或股东权益)合计(万元),182708,119263,110011,91850,58237,62580,
负债和所有者权益(或股东权益)总计(万元),287988,187271,188943,189113,186041,187030,		
  
