报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),11386,13408,8810,20526,23392,7949,3575,4119,6094,12817,16506,2983,850,2817,1839,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
交易性金融资产(万元),--,24,--,1,152,--,--,--,--,0,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收票据(万元),6663,4856,3221,3011,3943,3852,900,150,85,140,300,300,0,0,0,
应收账款(万元),40318,40287,35921,40134,36744,22239,23735,20597,16964,11530,8711,5237,7612,5019,2644,
预付款项(万元),7888,2216,2065,6074,3620,1395,1808,1156,1636,895,956,1088,357,359,1782,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收利息(万元),--,13,--,109,801,--,--,--,--,0,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他应收款(万元),2197,1770,2637,2503,2432,1253,1573,1445,1182,716,381,364,802,750,601,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
存货(万元),40086,38103,43677,34385,27063,27156,24059,25112,21131,17783,16169,10989,7185,6872,4375,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他流动资产(万元),3041,10343,2070,14633,15001,--,--,--,--,0,--,0,0,0,0,
流动资产合计(万元),111580,111020,98401,121376,113148,63845,55649,52579,47092,43880,43023,20960,16806,15816,11241,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期股权投资(万元),--,--,6,6,8,16,49,88,101,107,104,107,131,129,20,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
投资性房地产(万元),381,373,383,401,416,430,401,419,475,502,519,518,457,263,338,
固定资产原值(万元),19658,18466,17538,16110,15719,15227,--,14010,11750,9773,7084,6439,6299,--,--,
累计折旧(万元),10476,9185,7983,6870,6016,5094,--,3276,2407,1734,1335,1003,753,--,--,
固定资产净值(万元),9181,9281,9555,9240,9703,10132,--,10734,9343,8039,5749,5436,5546,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
固定资产(万元),9181,9281,9555,9240,9703,10132,10286,10734,9343,8039,5749,5436,5546,5233,755,
在建工程(万元),20813,18562,13106,7267,418,120,--,--,--,965,--,98,0,0,3768,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
无形资产(万元),1858,2081,2304,2518,2752,2988,1395,1446,1505,1485,1530,1562,1571,1624,1691,
开发支出(万元),--,--,--,--,--,--,1934,1488,891,566,236,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,0,4,8,12,15,19,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
递延所得税资产(万元),1547,1430,1213,1062,878,692,576,470,374,249,211,0,0,0,0,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
非流动资产合计(万元),33781,31726,26567,20494,14175,14378,14641,14644,12688,11913,8353,7730,7717,7265,6591,
资产总计(万元),145361,142746,124967,141871,127323,78223,70290,67223,59780,55793,51376,28689,24523,23081,17832,
短期借款(万元),22673,25000,15000,14000,8000,5509,17689,16273,14200,13500,13852,9607,7559,8300,5300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付票据(万元),8,--,--,--,--,--,7,--,--,0,--,0,0,0,0,
应付账款(万元),10663,6711,7762,5259,4204,2700,1467,3002,1483,2833,2673,2130,2350,1764,1422,
预收账款(万元),318,296,258,864,300,911,106,331,455,313,145,86,27,220,26,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付职工薪酬(万元),1479,1035,1097,729,616,336,550,346,262,287,321,623,463,459,472,
应交税费(万元),526,350,380,404,1397,535,1116,869,227,394,-186,-97,432,82,384,
应付利息(万元),36,42,18,680,676,673,35,76,22,21,19,20,13,15,9,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,365,206,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他应付款(万元),295,296,201,3863,228,211,440,263,122,183,170,462,364,1818,1865,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
一年内到期的非流动负债(万元),--,1000,--,16975,--,--,--,600,--,0,--,0,0,0,180,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
流动负债合计(万元),35998,34730,24718,42775,15422,10875,21411,21760,16770,17530,16993,12830,11208,13024,9865,
长期借款(万元),3000,6000,--,--,--,--,--,--,--,0,--,0,0,0,0,
应付债券(万元),--,--,--,--,16910,16848,--,--,--,0,--,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
专项应付款(万元),189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期递延收益(万元),2082,2201,2293,3277,1224,--,--,--,--,0,--,--,0,--,--,
递延所得税负债(万元),--,4,--,0,23,--,--,--,--,0,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,2032,2592,1885,1526,1114,765,736,1663,1329,1441,
非流动负债合计(万元),5270,8393,2482,3466,18346,19069,2780,2074,1715,1303,954,924,1851,1517,1629,
负债合计(万元),41268,43123,27200,46241,33767,29944,24191,23834,18485,18833,17947,13755,13060,14542,11494,
实收资本(或股本)(万元),45867,45867,45867,45867,22933,20000,10000,10000,10000,10000,10000,7500,6250,6000,2800,
资本公积(万元),19824,19817,19817,19817,42750,3190,13190,13190,13190,13190,13190,110,735,0,1367,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
盈余公积(万元),5294,4761,4456,4118,3788,3280,2977,2606,2296,1763,1310,919,540,310,679,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
未分配利润(万元),32904,29096,27532,25705,23936,21659,19932,17593,15809,12007,8929,6406,3938,2229,1491,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
归属于母公司股东权益合计(万元),103889,99540,97670,95506,93408,48129,46099,43389,41295,36959,33429,14935,11463,8539,6337,
少数股东权益(万元),204,83,97,124,148,150,--,--,--,0,--,0,0,0,0,
所有者权益(或股东权益)合计(万元),104093,99623,97768,95630,93556,48279,46099,43389,41295,36959,33429,14935,11463,8539,6337,
负债和所有者权益(或股东权益)总计(万元),145361,142746,124967,141871,127323,78223,70290,67223,59780,55793,51376,28689,24523,23081,17832,		
  
