报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),61861,184126,22026,130614,4603,7401,9759,25213,40732,2505,3354,651,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,76,--,19,13,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),29314,29471,10436,6526,5359,6005,3937,5237,2917,780,309,1052,
应收账款(万元),68508,59597,41377,35166,30843,21400,17839,17984,13432,13643,9980,12575,
预付款项(万元),9887,11224,5316,3321,5138,2865,1133,8639,5136,2275,3538,2103,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他应收款(万元),5960,869,433,1763,2344,1290,1281,877,2034,2432,3337,3362,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
存货(万元),114602,96539,63794,62505,62659,54584,45695,37177,29659,22380,16553,17069,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),25184,25466,52338,63,1935,2767,2135,--,--,0,--,--,
流动资产合计(万元),315317,407292,195719,239959,112956,96313,81800,95140,93909,44016,37071,36812,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),8200,8200,2200,2200,200,--,--,--,--,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
