报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),106447,103349,70256,83764,81028,36127,54244,146301,188290,17401,16574,7691,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),183,--,--,--,--,--,--,--,--,0,0,--,
衍生金融资产(万元),203,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),90036,109957,50928,33262,45774,35859,48912,17150,6820,3101,2345,10959,
应收账款(万元),180073,41479,38251,28131,19661,20451,23035,10078,8378,1780,5664,4547,
预付款项(万元),36214,36151,19123,14086,14741,17050,12550,19894,12156,3281,1220,7237,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,1262,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他应收款(万元),3427,3936,3195,5836,2838,3499,22,13,1,325,179,118,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),70183,74177,68380,70051,48281,48783,28606,12198,8273,8769,5981,2976,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他流动资产(万元),4291,2406,844,15862,26319,3626,12981,--,--,0,0,--,
流动资产合计(万元),491057,371454,250979,250992,238643,165395,180350,205634,225180,34657,31964,33528,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
长期股权投资(万元),42360,--,--,--,--,--,--,--,--,0,0,--,
