报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),67419,60133,50200,35474,22483,4169,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,100,--,214,196,--,
应收账款(万元),7489,4112,4082,5652,4707,4302,
预付款项(万元),1282,975,820,1351,663,603,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),4849,4652,3539,3447,3480,4537,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),67278,59829,41733,27546,20539,17046,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),2355,1280,7820,2000,2000,5800,
流动资产合计(万元),150671,131081,108194,75684,54067,36457,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,213,343,--,58,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),5027,8502,5047,--,4107,4088,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),--,--,--,--,--,--,
累计折旧(万元),--,--,--,--,--,--,
固定资产净值(万元),--,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),1604,1065,1179,1141,1202,1668,
在建工程(万元),--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1274,1217,1563,614,321,207,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),5142,2097,1072,720,802,1332,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),375,386,290,273,169,209,
其他非流动资产(万元),6988,--,--,--,--,--,
非流动资产合计(万元),20410,13266,9363,3090,6602,7563,
资产总计(万元),171081,144347,117557,78774,60669,44020,
短期借款(万元),--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),61668,50531,37136,28384,23687,19299,
预收账款(万元),1289,4183,4118,6542,6305,3020,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),5677,4637,4365,3176,1792,1388,
应交税费(万元),1466,1049,614,549,238,46,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,30,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),7279,4843,5466,5380,5686,3134,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),69,67,56,0,0,34,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),80414,65311,51754,44032,37738,26921,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,3014,--,799,767,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),276,700,1457,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1860,2154,5645,1229,799,767,
负债合计(万元),82274,67465,57399,45261,38537,27688,
实收资本(或股本)(万元),14261,14261,14261,12550,10000,10000,
资本公积(万元),15558,15558,15553,238,238,238,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),8360,6029,3868,2597,1594,1042,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),50031,40503,26172,18030,10301,5053,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),87477,75799,59537,33097,22132,16332,
少数股东权益(万元),1329,1083,621,417,--,--,
所有者权益(或股东权益)合计(万元),88806,76882,60158,33514,22132,16332,
负债和所有者权益(或股东权益)总计(万元),171081,144347,117557,78774,60669,44020,		
  
