报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),21362,20384,22229,17658,36667,7972,21721,2257,588,1375,1449,2717,2126,1921,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,65,72,53,20,1062,20,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),12762,11660,12444,15304,7393,7756,6271,6088,179,2566,1539,2275,1394,1155,
应收账款(万元),11028,13150,11623,9417,7555,10069,13725,17766,11959,11376,13014,16516,18848,36192,
预付款项(万元),242,22,59,247,227,181,541,2081,1055,2240,5336,5608,5342,7109,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),--,8,12,1,2,--,--,--,--,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),240,237,188,188,65,117,138,680,4654,8056,11245,14350,22844,43905,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),12223,13955,12615,10812,8684,7210,7055,9597,10719,12428,12753,13166,14603,19704,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),980,259,489,335,565,--,--,--,--,0,0,0,0,832,
流动资产合计(万元),58838,59674,59660,53964,61158,33303,49450,38469,29220,38114,45389,54652,66220,110838,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),0,--,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),853,853,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),6103,5111,5357,5704,6244,500,--,--,35,486,589,325,667,325,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),58490,47083,42281,29603,18300,16869,15418,12552,43679,48091,46802,45586,53242,44132,
累计折旧(万元),19287,18636,14790,11966,10211,8847,7648,6638,23524,22765,20285,17787,19517,14545,
固定资产净值(万元),39203,28447,27491,17637,8089,8021,7770,5914,20155,25326,26518,27799,33726,29587,
固定资产减值准备(万元),153,55,27,18,0,0,0,16,3889,2119,1932,1935,3625,411,
固定资产(万元),39049,28392,27464,17619,8089,8021,7770,5898,16266,23207,24586,25864,30100,29176,
在建工程(万元),15211,5017,121,6629,13591,2362,--,7,--,8,8,161,1176,185,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
