报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),1020,17317,27668,40997,13494,9411,10560,9599,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),0,8857,--,--,--,--,--,--,
应收账款(万元),32459,73601,56586,29892,17419,15709,11026,4386,
预付款项(万元),1011,2752,4212,408,228,139,104,56,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1391,4499,4886,4799,758,557,550,525,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),7640,65880,52665,10509,283,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),18460,9908,8025,2092,189,16,--,--,
流动资产合计(万元),61981,182814,154043,88697,32370,25832,22239,14566,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),9141,14634,13631,14457,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),408,20297,31358,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),10814,10149,8011,5328,4803,4046,--,--,
累计折旧(万元),7260,5880,4268,2994,2193,1434,--,--,
固定资产净值(万元),3554,4269,3742,2334,2610,2611,--,--,
固定资产减值准备(万元),715,--,--,--,--,--,--,--,
固定资产(万元),2838,4269,3742,2334,2610,2611,1959,1295,
在建工程(万元),--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),26147,23141,14197,8823,8779,4205,3554,3293,
开发支出(万元),--,3572,5223,2625,423,2931,--,--,
商誉(万元),13506,15576,15627,16233,291,--,--,--,
长期待摊费用(万元),418,481,218,575,107,119,102,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),9270,27502,17380,1106,753,359,79,--,
其他非流动资产(万元),504,2889,599,--,--,--,--,--,
非流动资产合计(万元),62233,112362,101975,46154,12963,10225,5695,4588,
资产总计(万元),124214,295176,256017,134851,45333,36057,27934,19154,
短期借款(万元),22898,37519,13884,4185,3084,688,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,5000,--,--,--,--,--,
应付账款(万元),146614,100515,75781,18742,3378,1977,1578,1796,
预收账款(万元),2681,4904,11320,572,476,92,174,334,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5415,3917,7070,5399,2846,2728,2050,1107,
应交税费(万元),600,1636,2759,1989,1853,1653,1017,581,
