报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),78136,61865,57583,82645,69857,81099,89509,80285,92664,51463,28309,32795,14745,14016,7731,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收票据(万元),15457,12925,14434,8398,11068,11533,8628,8499,2987,473,337,33,0,10,200,
应收账款(万元),87197,86049,94561,75531,69940,61648,67305,56389,43608,43174,26299,12934,7896,7504,5961,
预付款项(万元),6051,4256,2357,4129,7648,6161,3540,3793,8881,6029,5489,9815,3547,1884,1333,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收股利(万元),--,--,146,--,--,--,--,--,--,0,--,--,0,0,0,
其他应收款(万元),39064,11616,8359,10566,17597,9187,8808,7512,7155,4566,2915,2038,368,429,904,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
存货(万元),76266,95347,87851,102239,119263,105550,94238,80456,66271,30745,29959,24666,22646,20284,12915,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
一年内到期的非流动资产(万元),194,46,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他流动资产(万元),4335,21687,21687,23861,26534,27860,5221,--,--,0,33,--,0,0,0,
流动资产合计(万元),306701,293792,286978,307369,321908,303037,277250,236935,221566,136450,93341,82280,49202,44127,29043,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
可供出售金融资产(万元),--,3000,3000,3000,3000,--,--,--,--,0,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
长期股权投资(万元),15222,21707,21038,19838,18923,5802,5245,--,--,0,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
投资性房地产(万元),--,--,--,0,0,0,0,--,--,0,283,--,0,0,0,
固定资产原值(万元),153498,316953,236711,275885,333072,370296,284401,149956,134548,51995,36050,20665,13778,0,0,
累计折旧(万元),63497,112920,79252,75601,71454,59933,36990,28227,18591,11034,8304,6366,5791,0,0,
固定资产净值(万元),90001,204032,157460,200284,261618,310363,247411,121729,115957,40960,27746,14299,7987,0,0,
固定资产减值准备(万元),--,8279,798,5544,6919,6919,24,24,24,24,27,0,0,0,0,
固定资产(万元),90001,195754,156662,194740,254699,303444,247386,121705,115933,40936,27719,14299,7987,7589,7134,
在建工程(万元),19611,127991,176101,141142,93717,93623,155286,261952,105277,87787,15314,6014,1584,59,217,
工程物资(万元),--,42,42,42,84,109,805,1687,1405,0,--,--,0,0,0,
固定资产清理(万元),4541,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
无形资产(万元),13907,14968,10939,14667,11680,21028,14653,11006,9103,8719,5858,2650,1157,26,34,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
长期待摊费用(万元),3004,3129,3541,3987,4224,4280,4219,16,30,44,31,148,94,3,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
递延所得税资产(万元),5851,4129,5877,7182,6323,5297,6788,2414,1107,521,854,305,118,65,66,
其他非流动资产(万元),7215,10101,13260,10082,14635,11103,12352,12642,--,0,--,0,0,0,0,
非流动资产合计(万元),159352,380822,390461,394680,407285,444687,446734,411421,232855,138007,50060,23417,10940,7742,7452,
资产总计(万元),466052,674614,677439,702049,729193,747724,723984,648356,454421,274457,143401,105697,60142,51868,36495,
短期借款(万元),128420,177752,193948,202860,188890,174171,161030,143896,61753,49309,22400,13188,12300,10900,7527,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,124,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应付票据(万元),72876,76421,54213,83975,65158,39570,32009,27663,37929,20432,12225,12235,8854,7353,4121,
应付账款(万元),128538,138486,132071,115878,111572,101730,93380,80194,51340,38830,26735,16782,8875,8286,5935,
预收账款(万元),3563,11057,4442,8171,9751,5584,6989,2489,4450,1503,1016,1143,1570,3648,2934,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应付职工薪酬(万元),49,69,48,37,45,37,34,31,295,171,119,220,782,434,347,
应交税费(万元),4266,4067,3708,3207,4706,3477,-28434,-23719,-2871,843,2507,1430,1434,1074,1099,
应付利息(万元),779,485,507,529,703,1574,1566,1144,415,0,34,--,0,0,0,
应付股利(万元),1240,1240,1240,1240,1240,1240,1240,1240,1429,0,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他应付款(万元),14091,13871,8025,10101,12550,14364,13588,6740,4606,3758,1968,1535,1698,480,611,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
