报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),7110264,7689822,11366732,13513406,8986494,2639472,3308822,4154558,5946453,7074383,3970196,4878350,
结算备付金(万元),1906837,1657890,2736045,3606878,1821725,837159,622004,964611,2512836,1441384,423903,1842929,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),12224433,8455042,8310723,13123811,5599996,2029050,1333389,1941140,1391609,615989,301221,307515,
衍生金融资产(万元),193396,39171,10659,33475,2081,--,--,--,--,0,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收账款(万元),309017,198034,99141,62155,36265,9886,--,--,--,0,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收利息(万元),--,563098,415410,328248,175168,74916,9682,6574,1991,1735,604,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),783651,730229,815863,600930,448284,352947,360803,294357,313559,207541,74645,214215,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),4355656,6180531,4633118,2563453,2071003,473561,58744,103310,25121,0,--,--,
存货(万元),--,--,--,--,--,--,--,--,--,0,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,0,--,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),--,4458317,4373656,3811872,927615,623349,820813,233563,519076,125922,29036,106311,
持有至到期投资(万元),1627416,--,500,500,500,500,20500,500,500,500,500,500,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
长期股权投资(万元),1317766,889591,337728,267383,187449,385692,340697,296271,250374,169183,148491,157652,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,
投资性房地产(万元),58633,84471,113027,130153,67398,62536,10532,10973,9773,9674,3571,4678,
固定资产原值(万元),473500,478446,443502,341258,212737,232161,184811,188574,186958,161069,160212,147842,
累计折旧(万元),123588,110648,93061,79471,86901,89469,84688,77305,64241,54587,49536,46008,
固定资产净值(万元),349913,367798,350441,261787,125836,142692,100123,111269,122717,106482,110675,101834,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,--,--,
固定资产(万元),349913,367798,350441,261787,125836,142692,100123,111269,122717,106482,110675,101834,
在建工程(万元),4903,5949,6304,76115,204532,87159,--,--,--,0,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,
无形资产(万元),546201,513775,550902,42497,40121,38194,37901,36620,37608,38110,39592,6950,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,
商誉(万元),209941,197172,209125,5134,5134,5134,5134,5134,5134,5134,8086,92384,
长期待摊费用(万元),--,8105,7907,7818,10885,--,--,--,--,0,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,
递延所得税资产(万元),22513,47256,55609,21261,17888,37369,24217,25253,12976,34666,37703,12286,
其他非流动资产(万元),181484,62858,91638,61373,30554,39987,873748,390102,196555,49475,43893,61083,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,0,--,--,
资产总计(万元),36866587,38148254,40145040,45261462,27222604,9824826,7927109,8574237,11346282,9880178,5192117,7786686,
短期借款(万元),301579,--,46026,68832,--,--,--,--,--,1761,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,
拆入资金(万元),581349,703000,665000,300000,150000,108500,60000,--,--,0,--,--,
交易性金融负债(万元),519999,1438133,2791998,2142829,924,--,--,--,--,0,--,16697,
衍生金融负债(万元),77610,164228,86401,246035,73074,306,2,--,--,0,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应付账款(万元),747696,644535,682782,743533,419421,20977,--,--,--,0,--,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
卖出回购金融资产款(万元),4009505,2492154,1946338,3319202,4966823,894133,632817,904556,250877,214342,31000,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应付职工薪酬(万元),791503,266878,251709,280779,244603,109286,65365,55554,87077,57911,35546,52162,
应交税费(万元),84674,97759,88106,270069,142990,100509,85717,33618,60575,48503,35914,192819,
应付利息(万元),--,238295,215524,269234,102533,38800,769,605,56,1420,1420,0,
应付股利(万元),--,1310,1310,1310,1545,--,--,--,--,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
代理买卖证券款(万元),5949218,5971753,8261706,12836738,7022840,2637374,2978691,3605723,6910671,7354910,3705093,6261225,
代理承销证券款(万元),181,3142,52,8549,4140,--,4000,--,25565,100623,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,0,--,--,
长期借款(万元),169877,--,--,48499,13866,--,--,--,--,0,--,--,
应付债券(万元),6289073,7719828,7584782,7237218,2134532,998010,--,--,--,199972,199972,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,
预计非流动负债(万元),--,--,--,7294,--,270,1200,45,45,45,150,286,
长期递延收益(万元),--,1218,1258,--,--,--,--,--,--,0,--,--,
递延所得税负债(万元),181018,193145,256214,35182,60117,1005,8510,4844,6188,4517,148,22161,
其他非流动负债(万元),4575201,5318620,7027703,8849845,5210379,483130,626286,607755,681249,482765,189168,225832,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,0,--,--,
负债合计(万元),26391627,29289263,31579020,37108584,23028163,6192301,4463356,5212699,8022304,8466768,4198411,6771182,
实收资本(或股本)(万元),825150,716277,716277,716277,560000,560000,560000,560000,560000,481544,450000,450000,
资本公积(万元),5885986,4582063,4583776,4583776,1722126,1716703,1700712,1682934,1741518,266140,192192,229908,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,
盈余公积(万元),448983,391949,307119,260738,169285,130277,109902,96124,82199,58511,30135,14628,
一般风险准备(万元),1219695,1000818,794362,668112,461161,281744,124992,111213,97289,73601,45225,29718,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,
未分配利润(万元),1941610,1897722,1619494,1523202,1031919,884716,808668,772436,719766,448326,160324,181882,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,-3581,-2094,-2069,-892,-603,-597,-363,
归属于母公司股东权益合计(万元),10339358,8733594,8435746,8078492,4129856,3569858,3418183,3322863,3288180,1392131,907115,920103,
少数股东权益(万元),135603,125397,130274,74385,64585,62667,45570,38675,35799,21278,86591,95401,
所有者权益(或股东权益)合计(万元),10474960,8858991,8566020,8152877,4194441,3632525,3463753,3361538,3323979,1413409,993706,1015504,
负债和所有者权益(或股东权益)总计(万元),36866587,38148254,40145040,45261462,27222604,9824826,7927109,8574237,11346282,9880178,5192117,7786686,		
  
