报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),9265,6558,8113,2062,3103,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),5004,--,63,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),5296,--,--,--,1756,
应收账款(万元),41816,--,--,--,14046,
预付款项(万元),1165,479,480,569,310,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),311,360,483,934,1098,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),30120,23361,18546,17104,16776,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,243,201,146,
其他流动资产(万元),30964,655,1211,2080,1959,
流动资产合计(万元),123941,69917,63054,45524,39195,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),81716,72806,--,--,--,
累计折旧(万元),29104,22787,--,--,--,
固定资产净值(万元),52612,50019,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),52612,50019,43993,44373,41285,
在建工程(万元),16259,5382,4592,1821,3501,
工程物资(万元),--,--,--,--,28,
固定资产清理(万元),15,3,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),4842,4873,4894,4890,4959,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),1425,1052,212,253,157,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),943,722,710,516,326,
其他非流动资产(万元),--,74,--,--,--,
非流动资产合计(万元),76096,62125,54402,51852,50256,
资产总计(万元),200038,132042,117456,97377,89451,
短期借款(万元),40514,30876,31134,20979,19022,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),13283,--,--,--,3511,
应付账款(万元),23005,--,--,--,18245,
预收账款(万元),36,12,150,138,38,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),2789,2576,2068,2347,2003,
应交税费(万元),481,577,1659,625,577,
应付利息(万元),115,--,--,--,49,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),94,196,140,168,3489,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),2297,4589,3346,3119,3446,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),82614,66474,60846,47819,50379,
长期借款(万元),--,--,3200,4600,6600,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),1288,1748,184,432,1295,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),3121,3477,2671,2936,2995,
递延所得税负债(万元),342,--,9,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),4751,5224,6065,7968,10889,
负债合计(万元),87365,71698,66912,55787,61268,
实收资本(或股本)(万元),21532,16149,16149,16149,12911,
资本公积(万元),66181,27243,27243,27243,18481,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),3447,2274,1193,407,132,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),21512,14678,5959,-2210,-3342,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),112673,60344,50544,41589,28182,
少数股东权益(万元),--,--,--,--,--,
所有者权益(或股东权益)合计(万元),112673,60344,50544,41589,28182,
负债和所有者权益(或股东权益)总计(万元),200038,132042,117456,97377,89451,		
  
