报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),16444,23308,7935,13792,10837,9674,7231,8982,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),7851,7988,4947,3241,3960,5319,4031,5415,
应收账款(万元),8908,6137,6958,7430,8931,13451,15328,16384,
预付款项(万元),756,1405,1014,938,782,992,2686,4679,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),161,205,243,293,450,305,1374,797,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),84425,78804,69496,65557,66305,71614,65246,52648,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),2805,4215,1760,1799,1590,3094,2877,2486,
流动资产合计(万元),121350,122062,92352,93051,92856,104448,98773,91392,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),73255,71315,62262,53918,53392,50036,--,44408,
累计折旧(万元),35415,31854,28359,24985,22269,18942,--,12569,
固定资产净值(万元),37841,39461,33903,28933,31123,31094,--,31839,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),37841,39461,33903,28933,31123,31094,31301,31839,
在建工程(万元),31291,9455,6126,6118,4500,6386,6144,5696,
工程物资(万元),34,61,173,188,187,222,245,250,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),9243,6886,7472,6319,6712,6569,6082,5662,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),4551,4673,4795,4916,5038,5160,5282,5271,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),3379,3589,3808,4079,4313,3234,3754,4310,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),3011,2226,2170,2473,2450,1572,1196,814,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),89349,66349,58448,53027,54323,54237,54004,53841,
资产总计(万元),210699,188411,150800,146078,147179,158685,152776,145233,
短期借款(万元),39689,22001,47750,55434,66680,79249,73480,68276,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),3356,897,--,13887,5907,1500,1856,2364,
应付账款(万元),12015,11164,10525,10892,8912,11544,7220,7554,
预收账款(万元),1102,1668,2593,3774,5964,4199,4377,3520,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),17,3,3,3,4,35,--,3,
应交税费(万元),3279,4326,3945,3286,4423,2417,2369,5754,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,23,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
