报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2011-12-31,2010-12-31,
货币资金(万元),3336,3167,1301,138,3,2,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),--,630,869,886,-1386,-1079,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,
流动资产合计(万元),3957,3797,2169,1024,-1383,-1078,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),8,8,8,8,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,8,8,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),--,--,--,--,1314,1314,
累计折旧(万元),--,--,--,--,655,630,
固定资产净值(万元),--,--,--,--,658,684,
固定资产减值准备(万元),--,--,--,--,125,125,
固定资产(万元),--,3,3,--,533,559,
在建工程(万元),--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),11,12,14,--,17213,17638,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),--,--,--,--,--,--,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),21,23,24,8,--,--,
资产总计(万元),3978,3820,2193,1032,16370,17126,
短期借款(万元),10671,10671,10671,11420,13431,13779,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),--,--,--,--,--,--,
预收账款(万元),--,--,--,--,4,4,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),156,105,16,--,--,--,
应交税费(万元),--,--,--,144,180,180,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),--,57351,54846,138,3303,3303,
预提费用(万元),--,--,--,--,29164,27161,
预计流动负债(万元),--,--,--,--,78594,77240,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),11153,11153,11153,11936,--,--,
流动负债合计(万元),79958,79280,76686,23639,124867,121858,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,52310,--,--,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,2243,2243,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,52310,0,0,
负债合计(万元),79958,79280,76686,75948,127110,124101,
实收资本(或股本)(万元),18466,18466,18466,12040,--,--,
资本公积(万元),10829,10829,10829,10761,23930,23930,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3958,3958,3958,3958,3958,3958,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),-109232,-108713,-107745,-101676,-150668,-146903,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),-75980,-75460,-74493,-74916,-110740,-106974,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),-75980,-75460,-74493,-74916,-110740,-106974,
负债和所有者权益(或股东权益)总计(万元),3978,3820,2193,1032,16370,17126,		
  
