报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),4131,13676,15407,15013,33275,37698,11503,14436,14215,16689,20124,9955,3354,4736,5669,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,602,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收票据(万元),1779,2018,2398,1658,1028,769,--,901,1260,491,--,0,4,1090,99,
应收账款(万元),13747,12931,12624,13794,25314,15602,20167,15761,19880,10469,8432,6284,10810,9069,4247,
预付款项(万元),287,322,159,278,2480,604,785,954,2023,2535,3888,1052,743,1155,1023,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,2,30,34,360,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他应收款(万元),229,236,1026,2085,5959,91,89,44,125,2056,168,791,641,533,383,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
存货(万元),364,905,1394,1685,1700,1389,1724,1283,1733,1241,1704,472,538,371,223,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
