报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),10227,1680,4122,6941,1792,285,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),28526,22147,--,5150,1622,72,
应收账款(万元),11657,20786,--,2527,4160,1925,
预付款项(万元),357,1370,591,620,98,70,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),214,274,--,275,145,104,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),8905,7624,5388,3533,1198,953,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),7,155,1258,279,59,182,
流动资产合计(万元),59894,54034,24934,19325,9074,3592,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),91,95,--,102,106,110,
固定资产原值(万元),38127,33275,--,--,--,--,
累计折旧(万元),9916,6647,--,--,--,--,
固定资产净值(万元),28211,26628,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),28211,26628,25066,9636,4872,4617,
在建工程(万元),--,--,--,824,3,15,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4300,4327,4377,963,963,988,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),2010,2295,2686,687,293,143,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),939,919,560,362,552,603,
其他非流动资产(万元),2014,785,685,4584,599,252,
非流动资产合计(万元),41943,35580,36214,17157,7387,6728,
资产总计(万元),101837,89614,61148,36482,16461,10320,
短期借款(万元),9250,26238,7242,4076,2947,340,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),21759,8450,--,1533,--,--,
应付账款(万元),9658,6361,--,3072,1966,811,
预收账款(万元),3,26,12,360,70,6,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1153,955,575,658,187,80,
应交税费(万元),1039,776,281,1016,843,373,
应付利息(万元),18,31,--,8,4,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),984,791,--,360,340,315,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,1600,800,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),43862,45226,23557,11083,6357,1925,
长期借款(万元),--,--,1600,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,480,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),2402,2752,3159,2053,2191,2483,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),8246,4471,6946,2533,2191,2483,
负债合计(万元),52108,49697,30503,13616,8548,4408,
实收资本(或股本)(万元),3206,3206,3206,3206,3000,2000,
资本公积(万元),12212,12212,12212,11995,3938,4592,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1096,731,731,337,18,--,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),33215,23769,14496,7329,957,-680,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),49729,39917,30645,22866,7913,5912,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),49729,39917,30645,22866,7913,5912,
负债和所有者权益(或股东权益)总计(万元),101837,89614,61148,36482,16461,10320,		
  
