报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),64311,61307,87642,58089,42017,43111,45724,44943,1957,4512,3891,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,82,15,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),7,60,126,177,75,77,21,83,68,56,140,
应收账款(万元),10696,8713,5583,7495,3510,2113,3184,2723,1967,1074,2271,
预付款项(万元),1616,1940,2123,4252,120,46,102,40,41,76,19,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),7,71,10,705,543,729,442,808,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2191,2006,2186,2288,1532,1532,1529,1527,2088,1680,904,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),7591,7743,7330,10798,888,804,990,994,908,776,881,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),7332,5450,8443,5487,--,--,--,--,--,--,--,
流动资产合计(万元),93751,87289,113444,89291,48685,48412,51992,51116,7028,8256,8120,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3366,3445,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),108636,108779,77202,40724,21570,14718,14618,4670,4514,4371,--,
累计折旧(万元),20939,14581,9924,6375,4042,3205,2535,2131,1998,1790,--,
固定资产净值(万元),87697,94198,67278,34349,17528,11513,12082,2540,2516,2582,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),87697,94198,67278,34349,17528,11513,12082,2540,2516,2582,3034,
在建工程(万元),15521,881,16774,31499,--,4792,505,8092,7439,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),19671,17793,15605,15167,510,529,551,564,579,594,594,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),282,270,248,269,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),20039,19735,20253,7557,51,51,10,9,6,--,--,
其他非流动资产(万元),2184,8361,11733,3811,--,--,--,--,--,--,--,
非流动资产合计(万元),148759,144683,131891,92653,18090,16885,13148,11204,10540,3175,3628,
资产总计(万元),242509,231973,245334,181943,66775,65297,65140,62321,17568,11431,11748,
短期借款(万元),1000,18000,54000,40000,--,--,--,--,4500,--,3940,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),16782,19357,13989,12534,633,521,569,827,802,619,577,
预收账款(万元),4201,1370,1436,8684,20,3,2,21,1,4,3,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3496,2440,2757,4074,--,--,--,--,--,--,5,
应交税费(万元),5003,4292,9492,5002,419,265,496,483,412,248,181,
应付利息(万元),3,14,44,46,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,19,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
