报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),211358,180798,173050,161948,167171,177578,57180,94261,52096,46467,55707,49153,18813,21123,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收票据(万元),25,130,--,100,--,197,295,904,11800,0,20,1040,580,1880,
应收账款(万元),76130,59631,43594,48875,56035,33672,40212,27928,30577,31881,17574,14987,17107,19202,
预付款项(万元),12983,4759,3482,1916,2704,2215,2276,3936,3356,1393,1421,223,981,138,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收利息(万元),4547,1637,2901,5774,6069,5912,6679,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),6904,6538,7277,4149,3430,3432,2564,1438,1425,1676,1714,1480,929,1997,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
存货(万元),232254,224190,237449,209489,183823,61349,47699,65385,62008,81857,65297,56895,42580,27270,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
一年内到期的非流动资产(万元),46723,30717,220365,181356,183808,194910,178510,152033,141710,0,47,--,0,0,
其他流动资产(万元),367265,360753,162535,10047,22700,--,--,--,--,0,--,--,0,0,
流动资产合计(万元),958190,869154,850653,623653,625740,479265,335414,345884,302972,163275,141780,123778,80989,71609,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),1200,1200,1200,1200,1200,--,--,--,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,41638,45539,34103,22994,22365,
长期应收款(万元),62257,100335,116799,578111,782661,880674,907264,897859,936331,888927,611848,163340,25175,40730,
长期股权投资(万元),66979,61490,57212,53180,49005,43075,40855,39391,39339,37823,37371,19549,15360,14088,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
投资性房地产(万元),50488,9212,9468,9724,255,273,292,311,330,348,367,386,404,0,
固定资产原值(万元),45615,28044,28075,28126,39991,41963,42114,34065,19613,20712,--,23131,23316,22363,
累计折旧(万元),15371,14854,14308,13710,14708,15079,13506,12250,10824,10583,--,11417,10100,8892,
固定资产净值(万元),30244,13190,13766,14415,25282,26884,28608,21815,8789,10129,--,11714,13216,13471,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
固定资产(万元),30244,13190,13766,14415,25282,26884,28608,21815,8789,10129,10733,11714,13216,13857,
在建工程(万元),--,31853,27198,50932,--,--,--,--,--,0,--,120,46,1409,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
无形资产(万元),9092,28163,29279,--,--,--,--,--,--,0,--,--,4,6,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
长期待摊费用(万元),82,261,496,936,1527,1820,1994,2232,1395,1838,3090,1269,1798,1277,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
递延所得税资产(万元),2603,2925,2488,4285,4682,4138,2514,1066,714,406,626,248,186,37,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
非流动资产合计(万元),222944,248628,257906,712784,864613,956864,981526,962674,986897,981108,709573,230729,79184,93768,
资产总计(万元),1181134,1117782,1108560,1336438,1490352,1436128,1316941,1308558,1289869,1144383,851353,354507,160173,165377,
短期借款(万元),5000,5000,15000,60000,3494,96300,55000,62600,64085,601160,422147,168360,6780,25200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应付票据(万元),2826,2646,1404,3943,14230,2000,135,3784,11184,59202,14409,10170,12599,6014,
应付账款(万元),306027,271191,246166,221380,195118,98960,65264,77538,59924,67223,47691,41972,42351,40796,
预收账款(万元),112711,115412,99549,75276,84955,30454,36525,11639,13084,17091,18941,25017,6905,8199,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
