报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),95607,96327,49154,26524,19722,23552,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),545,186,749,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),4909,2571,1489,1124,677,317,
应收账款(万元),61965,54342,42395,31981,26395,23187,
预付款项(万元),105,248,225,164,191,2018,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),5138,3764,3099,2072,2043,5929,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),47409,35549,30869,23850,20467,17778,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),68670,95069,6411,5268,21301,13986,
流动资产合计(万元),284348,288056,134391,90983,90796,86766,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),39,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),214646,162065,113936,--,--,--,
累计折旧(万元),69656,52165,39211,--,--,--,
固定资产净值(万元),144990,109900,74725,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),144990,109900,74725,60896,53061,42123,
在建工程(万元),10933,5804,12562,2675,125,1902,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),20950,21090,21159,11113,6568,6703,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),16789,14165,11727,10014,8257,6327,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),4943,6095,4396,3240,2334,1619,
其他非流动资产(万元),2581,2416,2230,1317,1749,--,
非流动资产合计(万元),201226,159470,126798,89256,72094,58674,
资产总计(万元),485574,447526,261189,180239,162890,145440,
短期借款(万元),--,1297,--,--,9113,9316,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),698,364,42,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),15473,15529,11100,--,--,--,
应付账款(万元),26476,19596,16939,9451,9235,9003,
预收账款(万元),48,--,--,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),6248,5938,5052,4131,3229,2253,
应交税费(万元),1292,4550,5030,4830,4947,4345,
应付利息(万元),--,4,--,--,7,--,
应付股利(万元),--,--,320,--,692,314,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),3648,1353,156,2054,4260,2020,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),53882,48632,38638,20466,31483,27251,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),1913,1662,1381,1126,1003,881,
长期递延收益(万元),37845,38711,30939,29659,26316,22566,
递延所得税负债(万元),3876,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),43634,40373,32320,30784,27318,23447,
负债合计(万元),97516,89005,70959,51251,58801,50698,
实收资本(或股本)(万元),85038,84544,70720,68000,51528,51528,
资本公积(万元),177938,175011,49524,34292,1184,1245,
减:库存股(万元),2964,--,--,--,--,--,
专项储备(万元),--,--,--,--,305,119,
盈余公积(万元),17925,13122,9095,4268,8611,6195,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),102391,79819,54974,18576,29129,22557,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),380981,352656,185013,125312,90758,81644,
少数股东权益(万元),7076,5865,5218,3676,13331,13098,
所有者权益(或股东权益)合计(万元),388057,358521,190230,128988,104088,94742,
负债和所有者权益(或股东权益)总计(万元),485574,447526,261189,180239,162890,145440,		
  
