报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),34098,33861,42162,48810,28539,30097,35741,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),195,179,1883,36,10,--,100,
应收账款(万元),21107,15520,21349,18942,18362,18982,14431,
预付款项(万元),2886,1759,2004,1365,952,489,499,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),4191,3482,3712,4543,5506,4544,3557,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),1749,522,162,159,702,--,3617,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),42056,71752,681,325,246,12014,76594,
流动资产合计(万元),106281,127076,71952,74180,54316,66126,134539,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),625,556,494,442,120,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,1758,1881,2005,2128,
固定资产原值(万元),72873,45181,26038,--,--,--,--,
累计折旧(万元),19884,16661,14198,--,--,--,--,
固定资产净值(万元),52990,28520,11840,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),52990,28520,11840,11815,10027,9055,8318,
在建工程(万元),19806,14678,13219,434,205,139,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),10990,11276,11558,4986,3732,1563,1638,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1168,417,--,--,7,26,48,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),97,43,41,86,--,--,--,
其他非流动资产(万元),4610,884,1615,5095,901,1189,--,
非流动资产合计(万元),90286,56374,38766,24617,16874,13976,12132,
资产总计(万元),196567,183450,110718,98797,71190,80102,146671,
短期借款(万元),--,--,--,2300,3943,20449,90439,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),6881,7046,8343,8487,10777,10402,16162,
预收账款(万元),750,1247,398,112,325,448,807,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),220,2843,1155,1632,1064,512,344,
应交税费(万元),2485,2014,2711,2871,1593,1857,1433,
应付利息(万元),--,--,--,4,95,4,6,
应付股利(万元),--,--,--,5265,--,6395,6109,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),21046,14108,9967,2885,2434,2889,3394,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,2300,--,603,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),31381,27257,22574,23557,22530,42956,119297,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),1141,1311,1474,1612,1187,201,192,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),1141,1311,1474,1612,1187,201,192,
负债合计(万元),32523,28568,24048,25169,23717,43157,119489,
实收资本(或股本)(万元),36867,36867,27650,27650,23333,23333,17217,
资本公积(万元),90418,90418,35823,35823,9449,9449,3725,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),7502,6166,4771,3574,2138,1089,2240,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),28330,20919,18425,6580,12553,3074,4000,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),163146,154365,86670,73628,47473,36945,27182,
