报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),25506,57865,152518,24199,12534,12774,18910,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),23,--,--,--,--,--,--,
应收账款(万元),27882,12192,24401,33202,13874,11260,5873,
预付款项(万元),5220,1028,2258,8049,3810,1361,3148,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),42,26,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),2114,3013,10979,3973,1984,315,820,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),24540,6440,10604,46766,16373,16195,14576,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),81773,92573,23370,6913,1862,4992,503,
流动资产合计(万元),167099,173137,224128,123101,50438,46897,43830,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),144,--,--,--,--,--,216,
固定资产原值(万元),120775,120930,121102,112903,81413,71339,49538,
累计折旧(万元),44759,37949,30683,22155,15007,8953,4436,
固定资产净值(万元),76016,82981,90420,90748,66406,62386,45102,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),76016,82981,90420,90748,66406,62386,45102,
在建工程(万元),705,211,139,3194,11343,8204,4340,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,1,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),33375,25237,26055,26730,27244,20748,20943,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,8,21,35,110,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1485,1477,585,535,198,161,1882,
其他非流动资产(万元),325,702,222,541,1814,2831,8593,
非流动资产合计(万元),112050,110609,117421,121757,107026,94365,81186,
资产总计(万元),279150,283746,341549,244858,157464,141261,125016,
短期借款(万元),--,--,--,24588,15499,16931,12937,
