报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),22973,16246,3612,884,346,251,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),10,105,--,--,--,--,
应收账款(万元),24460,20422,--,3578,1359,1095,
预付款项(万元),329,215,324,206,191,122,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),497,511,--,483,261,73,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),6908,6527,4550,3566,1724,873,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),620,4,1342,7,87,68,
流动资产合计(万元),55796,44031,18821,8726,3968,2482,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,164,164,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),231,211,195,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),6949,6252,--,--,--,--,
累计折旧(万元),2129,1624,--,--,--,--,
固定资产净值(万元),4819,4628,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),4819,4628,4102,4073,4008,1580,
在建工程(万元),--,125,172,8,16,2226,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),3592,710,696,720,717,720,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),40,71,14,23,32,38,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),231,182,84,53,75,70,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),9067,5926,5264,5040,5012,4634,
资产总计(万元),64863,49957,24085,13766,8980,7117,
短期借款(万元),--,--,--,2800,2400,1906,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,97,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),5724,4544,--,--,--,50,
应付账款(万元),21424,17672,--,4032,1357,891,
预收账款(万元),680,1767,1713,573,408,251,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1172,1032,346,268,274,79,
应交税费(万元),591,1398,328,147,9,8,
应付利息(万元),--,--,--,5,5,4,
应付股利(万元),--,--,--,283,283,283,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),189,154,--,247,639,527,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),29781,26568,10427,8357,5375,3998,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),100,214,142,--,--,--,
递延所得税负债(万元),--,--,--,0,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),100,214,142,0,0,0,
负债合计(万元),29881,26782,10568,8357,5375,3998,
实收资本(或股本)(万元),6000,6000,1077,1007,1007,1007,
资本公积(万元),3592,3592,8335,3173,1963,1963,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2841,1676,503,206,322,275,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),22542,11901,3592,911,203,-138,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),34983,23175,13516,5311,3507,3118,
少数股东权益(万元),--,--,--,99,98,--,
所有者权益(或股东权益)合计(万元),34983,23175,13516,5409,3605,3118,
负债和所有者权益(或股东权益)总计(万元),64863,49957,24085,13766,8980,7117,		
  
