报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),74596,86685,22557,9609,8853,7931,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1680,35,--,40,--,--,
应收账款(万元),159846,71590,41585,33748,34945,31129,
预付款项(万元),995,196,122,111,32,160,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),14,--,--,--,--,--,
其他应收款(万元),13335,9333,3828,4261,3301,3213,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),54479,27872,21882,15172,12164,9611,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),16347,199,71,4,510,612,
流动资产合计(万元),321346,197493,90954,62943,59804,52655,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),3037,2810,550,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),7,284,743,690,678,672,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),26184,102,110,1036,1067,1099,
固定资产原值(万元),46698,30832,29119,--,--,--,
累计折旧(万元),12252,9717,8451,--,--,--,
固定资产净值(万元),34445,21114,20668,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),34445,21114,20668,11707,12480,13023,
在建工程(万元),4345,8465,4318,3999,192,112,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,57,29,29,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),9926,6403,6276,6375,6577,6687,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,2,2,2,2,
长期待摊费用(万元),11,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),6156,1905,1379,1405,1029,690,
其他非流动资产(万元),517,128,695,2292,--,--,
非流动资产合计(万元),84627,41212,34739,27562,22054,22314,
资产总计(万元),405973,238705,125693,90505,81858,74970,
短期借款(万元),19000,--,800,--,--,3780,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),450,--,--,--,--,--,
应付账款(万元),51724,18149,15995,9395,9987,8158,
预收账款(万元),35963,28333,17704,11212,8259,6256,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),13495,3079,1267,1641,1279,573,
应交税费(万元),7113,5697,4959,4206,6304,6954,
应付利息(万元),3,--,--,--,--,--,
应付股利(万元),604,--,--,--,255,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),32391,9033,5561,3847,9814,5508,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),3554,4050,1000,3100,--,4000,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),164297,68340,47287,33400,35898,35230,
长期借款(万元),20002,16800,14850,4900,4000,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),3972,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),23974,16800,14850,4900,4000,0,
负债合计(万元),188271,85140,62137,38300,39898,35230,
实收资本(或股本)(万元),13705,7200,5400,5400,1500,1500,
资本公积(万元),123025,100854,33782,33782,1000,1000,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),6532,3879,1707,477,1729,1729,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),65542,41632,22668,12545,37731,35511,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),208804,153565,63557,52205,41960,39740,
少数股东权益(万元),8898,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),217702,153565,63557,52205,41960,39740,
负债和所有者权益(或股东权益)总计(万元),405973,238705,125693,90505,81858,74970,		
  
