报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),220360,207063,143868,108843,86590,
结算备付金(万元),--,0,--,--,0,
拆出资金(万元),--,0,--,--,0,
交易性金融资产(万元),--,0,--,--,0,
衍生金融资产(万元),--,0,--,--,0,
应收票据(万元),156,50,400,70,1055,
应收账款(万元),235747,163946,124803,52070,57232,
预付款项(万元),90175,96377,57240,51993,33571,
应收保费(万元),--,0,--,--,0,
应收分保账款(万元),--,0,--,--,0,
应收分保合同准备金(万元),--,0,--,--,0,
应收利息(万元),--,0,--,--,0,
应收股利(万元),--,0,--,2397,0,
其他应收款(万元),67390,65620,43155,27568,28297,
应收出口退税(万元), --,0,--,--,0,
应收补贴款(万元),--,0,--,--,0,
应收保证金(万元),--,0,--,--,0,
内部应收款(万元),--,0,--,--,0,
买入返售金融资产(万元),--,0,--,--,0,
存货(万元),294205,217917,218962,154536,194630,
待摊费用(万元),--,0,--,--,0,
待处理流动资产损益(万元),--,0,--,--,0,
一年内到期的非流动资产(万元),--,0,--,--,0,
其他流动资产(万元),--,0,--,--,0,
流动资产合计(万元),908034,750974,588429,397476,401374,
发放贷款及垫款(万元),--,0,--,--,0,
可供出售金融资产(万元),--,0,0,--,0,
持有至到期投资(万元),--,0,--,--,0,
长期应收款(万元),--,0,--,--,0,
长期股权投资(万元),25686,21194,64637,76380,60222,
其他长期投资(万元),--,0,--,--,0,
投资性房地产(万元),30817,31951,33086,34221,35356,
固定资产原值(万元),89105,74665,64200,37583,58556,
累计折旧(万元),32509,25227,19332,17168,27343,
固定资产净值(万元),56596,49437,44868,20415,31213,
固定资产减值准备(万元),--,66,100,143,323,
固定资产(万元),56596,49371,44768,20271,30890,
在建工程(万元),--,0,--,--,63,
工程物资(万元),--,0,--,--,0,
固定资产清理(万元),--,0,--,--,0,
生产性生物资产(万元),--,0,--,--,0,
公益性生物资产(万元),--,0,--,--,0,
油气资产(万元),--,0,--,--,0,
无形资产(万元),815874,356938,48571,174,240,
开发支出(万元),--,0,--,--,0,
商誉(万元),3,3,3,3,54,
长期待摊费用(万元),6112,5711,3249,6213,1811,
股权分置流通权(万元),--,0,--,--,0,
递延所得税资产(万元),2133,1743,1450,746,714,
其他非流动资产(万元),--,0,--,--,0,
非流动资产合计(万元),937220,466910,195764,138007,129351,
资产总计(万元),1845254,1217884,784192,535483,530725,
短期借款(万元),52000,43000,43200,46000,17500,
向中央银行借款(万元),--,0,--,--,0,
吸收存款及同业存放(万元),--,0,--,--,0,
拆入资金(万元),--,0,--,--,0,
交易性金融负债(万元),--,0,0,--,56843,
衍生金融负债(万元),--,0,--,--,0,
应付票据(万元),20929,49269,7961,4130,12442,
应付账款(万元),282519,262578,212775,106025,119388,
预收账款(万元),257619,182086,178067,110779,105670,
卖出回购金融资产款(万元),--,0,--,--,0,
应付手续费及佣金(万元),--,0,--,--,0,
应付职工薪酬(万元),5256,5762,9391,10655,8399,
应交税费(万元),17261,18101,12890,11677,10638,
应付利息(万元),--,0,--,--,0,
应付股利(万元),2005,1272,26,2114,2088,
其他应交款(万元),--,0,--,--,0,
应付保证金(万元),--,0,--,--,0,
内部应付款(万元),--,0,--,--,0,
其他应付款(万元),46387,41655,31075,22292,23318,
预提费用(万元),--,0,--,--,0,
预计流动负债(万元),--,0,--,--,0,
应付分保账款(万元),--,0,--,--,0,
保险合同准备金(万元),--,0,--,--,0,
代理买卖证券款(万元),--,0,--,--,0,
代理承销证券款(万元),--,0,--,--,0,
国际票证结算(万元),--,0,--,--,0,
国内票证结算(万元),--,0,--,--,0,
递延收益(万元),--,0,--,--,0,
应付短期债券(万元),--,0,--,--,0,
一年内到期的非流动负债(万元),--,18000,13000,2000,4750,
其他流动负债(万元),--,0,23,246,249,
流动负债合计(万元),683976,621723,508408,315919,361284,
长期借款(万元),837210,349500,72359,26000,6957,
应付债券(万元),--,0,--,--,0,
长期应付款(万元),--,0,--,--,0,
专项应付款(万元),--,0,--,--,0,
预计非流动负债(万元),--,0,--,--,0,
长期递延收益(万元),--,0,--,--,--,
递延所得税负债(万元),16,16,26,20,214,
其他非流动负债(万元),23,23,--,--,0,
非流动负债合计(万元),837248,349538,72385,26020,7171,
负债合计(万元),1521224,971261,580794,341939,368455,
实收资本(或股本)(万元),40813,40813,40813,40813,40813,
资本公积(万元),86176,86172,86172,86185,86292,
减:库存股(万元),--,0,--,--,0,
专项储备(万元),1767,1599,--,--,--,
盈余公积(万元),5158,3891,2818,1711,1501,
一般风险准备(万元),--,0,--,--,0,
未确定的投资损失(万元),--,0,--,--,0,
未分配利润(万元),67852,52903,44673,35664,28410,
拟分配现金股利(万元),--,0,--,--,0,
外币报表折算差额(万元),2,0,--,--,0,
归属于母公司股东权益合计(万元),201768,185378,174475,164374,157017,
少数股东权益(万元),122262,61245,28923,29171,5253,
所有者权益(或股东权益)合计(万元),324030,246623,203398,193544,162269,
负债和所有者权益(或股东权益)总计(万元),1845254,1217884,784192,535483,530725,		
  
