报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),13105,14653,23990,8517,18621,31235,12034,5739,10959,13284,21697,4288,3183,4399,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),341,261,275,245,212,1840,1718,1631,1064,0,--,0,0,--,
应收账款(万元),48474,42321,27710,31082,34007,30597,27197,24940,14792,10108,9805,7277,8325,5175,
预付款项(万元),3134,1944,1853,1561,1257,3497,13476,8311,3815,3631,3664,1240,679,276,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,99,363,--,--,--,40,85,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),1041,691,722,887,787,1398,3110,751,595,441,582,491,591,375,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),20794,17855,15763,15217,14631,15586,14398,13171,8267,5391,6755,5212,3438,1607,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),1513,6191,600,2040,5165,14700,--,--,--,0,--,0,0,--,
流动资产合计(万元),88402,83917,70914,59548,74780,99216,71932,54542,39492,32895,42588,18507,16217,11831,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期股权投资(万元),31,205,269,324,375,406,602,600,--,0,--,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),4410,4157,3633,3816,3193,2640,--,--,--,0,--,0,0,--,
固定资产原值(万元),169990,159034,152153,143588,133654,92817,87403,74982,56060,44287,36782,32570,20087,--,
累计折旧(万元),80965,70474,62337,52639,42642,34700,30015,23112,17615,13945,11167,9122,7744,--,
固定资产净值(万元),89025,88561,89816,90949,91011,58117,57388,51870,38445,30342,25614,23448,12343,--,
固定资产减值准备(万元),--,--,--,86,86,--,--,--,--,0,0,0,20,20,
固定资产(万元),89025,88561,89816,90863,90925,58117,57388,51870,38445,30342,25614,23448,12323,9639,
在建工程(万元),3229,1865,2572,5706,8007,13345,3206,1470,294,527,17,33,1688,2,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
无形资产(万元),9101,8455,8934,9210,9649,4349,4299,4288,1506,1489,1369,1321,1324,92,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
商誉(万元),--,2,2,2,2,2,2,2,2,2,2,0,0,--,
长期待摊费用(万元),1669,1667,2660,3350,3626,2765,1026,740,303,323,213,104,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),681,721,1156,1292,1156,510,417,331,293,136,123,85,55,55,
其他非流动资产(万元),2174,1514,1032,1552,3415,21631,--,--,--,0,--,0,0,--,
非流动资产合计(万元),110319,107147,110074,116115,120348,103765,66941,59300,40843,32818,27339,24991,15390,9789,
资产总计(万元),198721,191064,180988,175663,195128,202981,138873,113842,80335,65714,69927,43499,31607,21620,
短期借款(万元),2640,3340,1740,300,16143,23663,39300,20783,9000,2500,3000,7520,3000,800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,0,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),846,--,225,1268,162,633,1502,2053,--,500,72,518,600,0,
应付账款(万元),16192,16738,12201,12612,16519,14727,10691,10693,6584,5011,6961,7397,4948,2852,
预收账款(万元),1165,1245,1651,1238,1527,1219,1096,1125,142,199,98,4,1375,1203,
卖出回购金融资产款(万元),--,--,--,--,--,--,0,--,--,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付职工薪酬(万元),5666,5163,3868,3179,4905,2514,2694,2870,3173,2210,1388,1520,1541,982,
应交税费(万元),1647,1900,2464,1735,1202,1098,1040,336,184,346,397,316,757,527,
应付利息(万元),5,2,11,9,200,--,--,--,--,0,--,0,0,--,
应付股利(万元),--,--,27,--,--,--,--,--,--,0,2003,2003,3064,1096,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应付款(万元),2993,1987,1639,1574,2208,1820,1308,2044,1895,1961,7798,9414,3112,1806,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
