报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),11814,14916,15029,11961,12255,9820,20556,6344,8585,3696,3370,2549,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5891,2143,2416,3301,3128,4823,3037,3575,2852,2757,1134,1308,
应收账款(万元),5025,3764,2578,3000,3606,4775,3152,1665,1407,1550,2463,1882,
预付款项(万元),4369,4340,3431,1300,1872,1264,4155,3313,1228,1045,896,1540,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,4,56,141,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),54,43,46,26,24,39,847,325,159,156,100,57,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),7873,9451,7895,10387,9272,9417,7876,5514,4870,4225,3420,3851,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),3138,700,13,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),38164,35357,31408,29974,30163,30193,39764,20736,19101,13429,11382,11187,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),190,190,190,190,190,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),84,98,113,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),51415,46520,46816,46339,45796,41292,25683,19178,18569,--,--,--,
累计折旧(万元),24389,21643,19365,16396,13237,10341,8892,7557,6218,--,--,--,
固定资产净值(万元),27025,24876,27451,29943,32559,30951,16792,11621,12351,--,--,--,
固定资产减值准备(万元),155,155,155,155,49,--,--,--,--,--,--,--,
固定资产(万元),26871,24722,27296,29789,32510,30951,16792,11621,12351,10303,11089,9382,
在建工程(万元),62,2146,--,--,21,2111,5323,5015,76,238,--,155,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7626,7830,8033,8237,8440,8644,7751,9797,3318,3409,3467,478,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,37,
长期待摊费用(万元),--,18,95,278,398,199,--,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),335,265,368,335,213,183,93,54,15,26,72,77,
其他非流动资产(万元),131,1534,264,152,198,--,--,--,--,--,--,0,
非流动资产合计(万元),35298,36802,36360,38981,41970,42088,29959,26487,15760,13976,14627,10130,
资产总计(万元),73462,72159,67768,68955,72132,72281,69723,47223,34860,27405,26009,21316,
短期借款(万元),--,--,--,--,4700,8000,9950,8750,6950,4450,6840,5000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2180,2950,--,3935,2900,--,1700,3000,50,--,2000,720,
应付账款(万元),5804,5903,6005,3868,3458,5831,2131,3114,3094,4285,3279,2520,
预收账款(万元),1291,1163,974,891,1989,1440,671,608,1033,270,414,179,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),873,830,791,692,637,497,356,207,477,213,114,84,
应交税费(万元),110,113,216,172,154,-615,-326,240,-112,89,142,524,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,115,--,--,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),11,128,22,9,27,25,33,38,47,16,62,536,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,139,1128,1422,1422,1422,2728,2200,1000,2300,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,
流动负债合计(万元),10270,11086,8147,10695,15288,16601,16052,18686,13739,10323,15151,9563,
长期借款(万元),--,--,--,139,1267,2689,4111,4172,2000,2200,1000,6000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1560,1787,1896,2134,2264,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他非流动负债(万元),--,--,--,--,--,1611,514,557,600,600,--,0,
非流动负债合计(万元),1560,1787,1896,2273,3531,4300,4625,4729,2600,2800,1000,6000,
负债合计(万元),11830,12874,10043,12968,18819,20900,20678,23416,16339,13123,16151,15563,
实收资本(或股本)(万元),8880,8880,8880,4440,4440,4440,4440,3330,3330,3330,3000,1000,
资本公积(万元),23806,23806,23806,28246,28246,28246,28246,6465,6465,6465,5475,75,
