报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),134035,83953,91684,107931,149144,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),20077,22831,--,16780,7183,
应收账款(万元),193245,140723,--,65605,40775,
预付款项(万元),1006,878,432,439,4581,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),3111,3971,--,3306,2577,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),75697,80316,89240,119270,130054,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),9593,30450,893,24421,20688,
流动资产合计(万元),436764,363122,305600,337752,355002,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),50,50,50,50,50,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),123589,129679,107860,109775,33192,
长期股权投资(万元),15072,12205,9524,3870,2700,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),86164,81628,80055,--,--,
累计折旧(万元),29422,23174,16999,--,--,
固定资产净值(万元),56742,58454,63055,--,--,
固定资产减值准备(万元),8,--,--,--,--,
固定资产(万元),56733,58454,63055,47922,35890,
在建工程(万元),6906,2056,--,14720,23078,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),3959,4133,4249,4213,4147,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),154,149,--,--,--,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),9628,7896,7152,5328,4049,
其他非流动资产(万元),6638,3631,139,125,--,
非流动资产合计(万元),222729,218254,192980,186003,103107,
资产总计(万元),659493,581376,498580,523755,458109,
短期借款(万元),17500,22500,19000,--,--,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),189406,143505,--,145490,160388,
应付账款(万元),209488,230943,--,161574,123699,
预收账款(万元),46550,33484,32324,70306,58776,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),2923,2780,2534,2389,1373,
应交税费(万元),3445,2098,4451,13361,218,
应付利息(万元),59,64,--,36,46,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),2761,2042,--,2793,3442,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),6000,220,13670,11070,240,
其他流动负债(万元),8729,6759,2849,1136,2279,
流动负债合计(万元),486860,444396,358927,408156,350461,
长期借款(万元),22520,8360,15680,13450,27520,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),2200,2200,--,--,--,
专项应付款(万元),370,370,--,370,370,
预计非流动负债(万元),42617,31705,30722,19664,10356,
长期递延收益(万元),8696,10103,11179,11469,10262,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),76403,52738,57951,44953,48508,
负债合计(万元),563263,497134,416877,453109,398969,
实收资本(或股本)(万元),22047,22047,22047,22047,22047,
资本公积(万元),31324,31324,33524,33524,33524,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),433,475,747,306,110,
盈余公积(万元),5296,4128,3196,2049,928,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),37066,26197,22106,12613,2531,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),96166,84171,81620,70538,59139,
少数股东权益(万元),63,70,83,108,--,
所有者权益(或股东权益)合计(万元),96230,84242,81703,70646,59139,
负债和所有者权益(或股东权益)总计(万元),659493,581376,498580,523755,458109,		
  
