报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),194556,188068,52355,56459,75688,42232,38945,36822,35493,26401,28100,11738,7470,6381,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),22906,19907,19328,408,2392,1205,57,1019,12,339,--,0,0,--,
应收账款(万元),172256,161609,108787,85479,59994,25091,20924,18615,12894,10991,10287,8259,8081,7416,
预付款项(万元),7771,6849,5541,5952,2451,1400,907,1170,7314,3804,514,343,79,105,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),6742,6680,5902,5410,3818,1653,1389,1713,1221,844,1047,687,1744,781,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),30982,21097,19250,20476,15612,5095,7581,7909,7689,4954,3823,2251,1638,1340,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),5701,2534,2866,62,--,--,--,--,--,0,--,0,0,--,
流动资产合计(万元),440913,406744,214029,174246,159956,76676,69803,67249,64624,47333,43772,23278,19013,16024,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),200,200,200,200,200,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期股权投资(万元),3142,2661,2500,1679,1293,200,200,280,80,80,--,0,96,930,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
固定资产原值(万元),42804,41288,39345,38361,37053,16508,15986,6278,5259,4262,3356,3354,2966,--,
累计折旧(万元),16485,14722,12540,11393,9008,5879,4540,3720,3120,2661,2158,2058,1661,--,
固定资产净值(万元),26320,26566,26805,26968,28045,10629,11446,2558,2140,1601,1198,1296,1305,--,
固定资产减值准备(万元),--,--,--,75,75,79,79,--,--,0,0,0,0,--,
固定资产(万元),26320,26566,26805,26893,27970,10550,11367,2558,2140,1601,1198,1296,1305,1506,
在建工程(万元),117401,116180,112302,--,--,--,--,7051,--,0,--,0,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
无形资产(万元),9851,7050,1048,972,1316,468,553,16,22,42,37,59,81,95,
开发支出(万元),7053,5832,3935,529,--,--,--,--,--,0,--,0,0,--,
商誉(万元),1,1,1,1,1,1,1,1,1,1,1,1,1,0,
长期待摊费用(万元),15,111,311,298,327,350,40,20,31,31,131,0,0,1,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),7290,4559,3818,2553,1927,1177,1062,744,446,345,363,276,254,176,
其他非流动资产(万元),9843,5455,--,55000,--,--,--,--,--,0,--,530,621,504,
非流动资产合计(万元),181115,168614,150920,88124,33034,12745,13223,10669,2719,2101,1729,2162,2359,3211,
资产总计(万元),622028,575358,364950,262370,192990,89422,83026,77918,67343,49433,45501,25440,21371,19235,
短期借款(万元),25000,0,82856,2500,6000,--,--,--,--,0,--,2000,2000,3500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),13333,9667,4245,108,--,--,--,--,--,0,--,0,0,--,
应付账款(万元),104237,98033,75934,63026,39799,15348,12290,9295,9608,6647,4707,4647,3195,2022,
预收账款(万元),8774,5954,4026,9950,5740,1408,1482,1975,4004,357,231,816,305,23,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付职工薪酬(万元),2678,1151,1241,806,692,338,347,317,278,245,216,387,818,673,
应交税费(万元),10075,11255,9501,8995,3961,1925,2119,3027,2061,818,1142,835,1139,415,
应付利息(万元),--,0,101,--,--,--,--,--,--,0,--,0,0,--,
应付股利(万元),--,0,15,--,--,--,301,139,139,94,47,41,331,554,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应付款(万元),4823,4717,24692,25921,2282,1694,1479,637,819,374,708,518,834,569,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,350,350,
其他流动负债(万元),--,143,25,--,--,--,--,--,--,0,--,0,0,--,
流动负债合计(万元),168920,130919,202637,111307,58472,20712,18018,15390,16908,8536,7051,9245,8973,8105,
长期借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,350,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,637,757,659,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期递延收益(万元),7640,5659,5024,7171,6139,--,--,--,--,0,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他非流动负债(万元),--,--,--,--,--,5310,4992,953,723,460,624,185,0,0,
非流动负债合计(万元),7640,5659,5024,7171,6139,5310,4992,953,723,460,624,822,757,1009,
负债合计(万元),176560,136578,207661,118477,64611,26023,23009,16343,17631,8997,7675,10066,9729,9114,
实收资本(或股本)(万元),83834,83834,43252,43252,21626,17271,17271,17271,13286,8052,6710,5010,5010,5010,
资本公积(万元),259116,255835,30031,29387,51438,10961,10961,10963,14980,15894,17045,138,128,128,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
盈余公积(万元),5393,5109,4795,4429,4107,4023,3899,3868,3135,2626,2285,1974,1693,1499,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未分配利润(万元),92346,84801,70829,59946,46039,23856,20268,19374,14115,12084,10202,7075,3981,2795,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
