报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),50890,25651,46017,44586,31335,17935,20760,10939,7641,5249,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,0,82,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),485,679,60,50,69,12,300,13,--,--,
应收账款(万元),56856,46723,33290,21156,15304,9707,7004,3134,604,170,
预付款项(万元),1908,1074,1013,602,187,501,396,756,428,224,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),16,10,20,39,52,118,85,52,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),703,4916,4630,2273,1590,1297,1509,585,482,621,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),37001,27334,18448,16536,13923,9523,8332,6043,4671,3311,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1868,12078,6727,4195,29205,10500,--,--,--,1000,
流动资产合计(万元),149726,118466,110287,89437,91665,49593,38387,21521,13825,10575,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2740,2740,1220,1000,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),10829,11397,--,--,--,--,--,--,--,--,
固定资产原值(万元),56116,46348,52938,37936,22611,5944,5687,--,--,--,
累计折旧(万元),16503,11766,7853,4910,2835,2014,1399,--,--,--,
固定资产净值(万元),39613,34582,45086,33026,19776,3930,4288,--,--,--,
固定资产减值准备(万元),2,7,7,32,--,--,--,--,--,--,
固定资产(万元),39611,34575,45079,32994,19776,3930,4288,2572,2299,1191,
在建工程(万元),6,3965,938,1303,1124,9215,861,67,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),58,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3507,3343,3257,2907,2973,3022,3010,3035,33,19,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,0,1340,1725,--,--,--,--,--,--,
长期待摊费用(万元),2778,3093,1460,1275,199,143,266,411,526,17,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1853,1201,997,1025,583,340,209,79,21,4,
其他非流动资产(万元),433,1137,182,48,7367,--,--,--,--,--,
非流动资产合计(万元),61813,61452,54473,42276,32022,16649,8635,6162,2879,1230,
资产总计(万元),211540,179918,164761,131714,123687,66242,47021,27683,16704,11805,
短期借款(万元),--,0,16494,--,--,--,--,--,1500,--,
