报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),55960,38037,57749,22007,19748,8222,12732,9654,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),110610,27607,32962,32280,19111,11454,8966,62,
应收账款(万元),438570,253831,185574,117650,96333,76505,62404,61090,
预付款项(万元),6497,5523,5934,2755,859,551,703,421,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,39,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),20768,11876,4129,3165,2850,2231,1792,1386,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),63789,55258,41467,13874,11386,9086,5595,6507,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),12720,43212,11323,29,--,--,--,--,
流动资产合计(万元),708915,435345,339177,191758,150287,108049,92193,79120,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2130,2130,130,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),2538,330,--,--,162,143,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),2484,1115,1190,1265,--,--,--,--,
固定资产原值(万元),54950,53298,48989,2527,3871,3600,--,--,
累计折旧(万元),8932,6632,3161,1798,1802,1562,--,--,
固定资产净值(万元),46018,46666,45828,729,2069,2038,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),46018,46666,45828,729,2069,2038,2244,2475,
在建工程(万元),1319,312,298,41914,5459,373,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),4844,4829,4057,3834,3654,3408,3483,3535,
开发支出(万元),--,259,--,--,--,--,--,--,
商誉(万元),32266,32420,--,--,--,--,--,--,
长期待摊费用(万元),2122,984,696,190,260,262,283,142,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),5947,3389,2539,1776,2111,1847,1583,1419,
其他非流动资产(万元),3232,2958,1714,--,--,--,--,--,
非流动资产合计(万元),102901,95392,56451,49707,13715,8071,7593,7571,
资产总计(万元),811816,530738,395627,241466,164001,116121,99785,86691,
短期借款(万元),96261,67409,60370,30509,29898,11115,11750,10030,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),32051,12140,19717,14066,7077,2711,4509,--,
应付账款(万元),364121,197979,139943,88931,70233,57139,47851,47247,
预收账款(万元),40150,26203,10542,5538,4453,4401,1798,2825,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1577,1400,96,91,--,315,--,--,
应交税费(万元),6757,3444,2162,6379,5923,4953,4473,3411,
应付利息(万元),228,172,419,62,84,19,23,14,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2385,3364,1405,1204,1131,825,1599,1552,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),9728,9266,1195,1288,130,--,--,--,
其他流动负债(万元),26975,14733,7587,--,--,--,--,--,
流动负债合计(万元),580232,336110,243435,148067,118928,81478,72003,65079,
长期借款(万元),27251,474,7359,6716,2715,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),10442,22263,--,--,--,--,--,--,
专项应付款(万元),--,1227,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),112,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),37805,23964,7359,6716,2715,0,0,0,
负债合计(万元),618037,360074,250793,154783,121643,81478,72003,65079,
实收资本(或股本)(万元),53840,53861,17736,16000,12000,12000,12000,12000,
资本公积(万元),52101,49993,81536,34251,2756,2756,2756,2756,
减:库存股(万元),6810,2322,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),6783,5696,3881,2776,2006,1335,723,209,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),76534,53457,39874,31900,25216,18387,12303,6647,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),182233,160656,143037,84927,41979,34478,27782,21612,
少数股东权益(万元),11545,10007,1797,1756,379,164,--,--,
所有者权益(或股东权益)合计(万元),193778,170663,144834,86682,42358,34642,27782,21612,
负债和所有者权益(或股东权益)总计(万元),811816,530738,395627,241466,164001,116121,99785,86691,		
  
