报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),70753,47079,23221,25293,5550,8046,13876,13182,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),15446,17457,21198,10309,6362,6885,1334,1646,
应收账款(万元),52709,51561,47594,29470,25845,17330,11831,10559,
预付款项(万元),984,502,471,675,939,2394,1023,1799,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,29,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),432,219,771,225,738,162,151,1739,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),39389,37353,31482,20418,18028,14360,9907,9272,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),1547,1469,10930,15242,22,--,--,--,
流动资产合计(万元),181260,155640,135696,101631,57486,49178,38121,38196,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,593,145,--,--,115,117,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,2196,2302,--,--,--,--,--,
固定资产原值(万元),68688,58636,54433,50703,43036,14051,--,--,
累计折旧(万元),19782,14731,10799,7792,4998,3189,--,--,
固定资产净值(万元),48906,43905,43634,42911,38039,10862,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),48906,43905,43634,42911,38039,10862,10252,8484,
在建工程(万元),8294,5026,1212,711,3646,16089,2320,161,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),11340,9317,7210,7728,6178,6125,5616,1617,
开发支出(万元),678,--,--,--,--,--,--,--,
商誉(万元),317,1,1,1,1,--,--,--,
长期待摊费用(万元),637,971,1097,1217,287,293,310,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),763,799,853,543,442,495,403,200,
其他非流动资产(万元),1171,734,1202,1011,826,--,--,--,
非流动资产合计(万元),72107,63542,57657,54122,49419,33980,19019,10461,
资产总计(万元),253367,219182,193353,155753,106904,83157,57140,48657,
短期借款(万元),9690,3901,--,--,9500,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),2718,1300,557,19,151,771,281,151,
应付账款(万元),32578,30811,31178,17583,14259,10428,5675,5337,
预收账款(万元),1443,299,94,30,--,32,--,59,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4274,3840,3516,2768,2174,1647,846,676,
应交税费(万元),5217,2609,3245,1407,1740,1469,280,458,
应付利息(万元),5,3,--,--,16,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),5572,89,300,212,171,27,87,95,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,614,--,--,
流动负债合计(万元),61498,42851,38891,22019,28011,14988,7169,6776,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),748,308,--,87,428,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),748,308,0,87,428,0,0,0,
负债合计(万元),62246,43159,38891,22106,28439,14988,7169,6776,
实收资本(或股本)(万元),63965,63000,42000,42000,36000,18000,18000,18000,
资本公积(万元),25971,19592,40592,40595,2668,20668,20668,20668,
减:库存股(万元),5342,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),15659,12683,9689,7176,5413,3555,1780,323,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),86288,76874,60664,43666,34092,25866,9242,2826,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),186932,172310,152849,133359,78128,68089,49690,41818,
少数股东权益(万元),4188,3712,1613,287,337,81,281,63,
所有者权益(或股东权益)合计(万元),191121,176022,154462,133646,78465,68169,49971,41881,
负债和所有者权益(或股东权益)总计(万元),253367,219182,193353,155753,106904,83157,57140,48657,		
  
