报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),90865,57550,83606,61029,57929,65103,55565,17003,14331,9765,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),291,224,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),486,297,201,521,58,78,43,49,13,--,
应收账款(万元),103865,140847,53329,48983,20987,14784,11650,15291,10782,6051,
预付款项(万元),2825,368,969,750,108,195,149,324,75,9,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,159,--,122,352,359,333,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4718,16253,2860,4985,2293,1373,683,896,859,1728,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),44852,82810,41415,27088,11716,10201,9737,8980,7849,5900,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,90,30,--,--,--,--,--,--,
其他流动资产(万元),6245,17358,4332,2927,14537,1000,1500,--,--,1700,
流动资产合计(万元),254145,315866,186802,146436,107980,93093,79661,42543,33909,25153,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),516,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),950,7977,7988,8442,2098,--,--,--,1426,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),61109,14101,14283,874,1043,1711,1821,1928,3686,1826,
固定资产原值(万元),149768,143377,76463,54008,29455,26495,23966,23227,23324,--,
累计折旧(万元),48269,37114,21606,16464,11576,9617,8242,6706,5356,--,
固定资产净值(万元),101499,106263,54857,37543,17879,16878,15723,16521,17968,--,
固定资产减值准备(万元),2359,--,--,--,--,--,--,--,--,--,
固定资产(万元),99140,106263,54857,37543,17879,16878,15723,16521,17968,19354,
在建工程(万元),28202,50611,40593,18155,1292,252,127,--,--,591,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),29724,30653,13922,7479,7638,7715,7926,3533,3623,3699,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),279975,345552,91009,91009,--,--,--,--,--,--,
长期待摊费用(万元),5364,3630,914,956,690,343,127,98,146,104,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3532,2872,1258,712,337,498,438,130,107,69,
其他非流动资产(万元),6325,653,2984,765,110,98,--,--,--,--,
非流动资产合计(万元),514837,562313,227809,165936,31086,27495,26162,22210,26956,25642,
资产总计(万元),768982,878179,414611,312373,139066,120588,105824,64753,60865,50795,
短期借款(万元),38000,24000,12200,--,--,--,2000,6995,3596,2350,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),21867,34870,2037,--,657,504,533,1002,1603,1380,
应付账款(万元),62602,87964,37578,36240,20008,17642,14035,14466,15628,8767,
预收账款(万元),2946,1472,918,1011,351,952,812,712,1094,320,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4726,6711,3378,3342,1742,1918,1051,894,1075,608,
应交税费(万元),5054,5128,2449,2337,568,-805,-2132,-1385,-1135,-1406,
应付利息(万元),819,661,33,--,--,--,--,--,--,--,
应付股利(万元),24475,24552,33,47,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),11899,19095,20261,6774,4843,499,126,227,574,908,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),7267,5888,2750,1994,--,--,--,300,2336,1300,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),179655,210343,81638,51745,28169,20710,16426,23212,24772,14227,
长期借款(万元),19000,4750,7750,10500,--,--,--,--,--,4376,
应付债券(万元),39313,39059,39448,--,--,--,--,--,--,--,
长期应付款(万元),1111,4809,--,--,--,--,--,--,300,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6212,2159,1739,1497,1057,--,--,--,--,--,
递延所得税负债(万元),709,799,--,--,--,--,--,--,--,9,
其他非流动负债(万元),--,--,--,--,--,523,120,180,220,280,
非流动负债合计(万元),66345,51576,48937,11997,1057,523,120,180,520,4665,
负债合计(万元),246000,261918,130574,63742,29226,21234,16545,23391,25292,18892,
实收资本(或股本)(万元),206463,147938,124665,61762,30312,15000,15000,11250,11250,3800,
资本公积(万元),267297,329308,60381,113520,29304,44177,44177,5291,5291,3284,
减:库存股(万元),12762,9090,11251,4401,--,--,--,--,--,--,
