报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),8845737,9019382,9337672,6618944,7095394,6219482,4549381,4158245,3156056,2110669,1334673,1237587,752771,450775,411526,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
拆出资金(万元),241776,204599,670252,138114,286660,54800,666751,100000,30000,53655,88017,0,--,700,1400,
交易性金融资产(万元),13476674,14648190,827631,703989,887898,117891,178442,198019,35329,62241,157556,0,--,0,0,
衍生金融资产(万元),3025717,3133375,1393954,353756,129314,719345,337527,168763,224956,102948,22557,2835,--,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
预付款项(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收利息(万元),607166,415646,396330,276515,301505,247431,155277,132784,59939,47710,42781,34547,25116,17451,15509,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
其他应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
买入返售金融资产(万元),370348,109697,1973160,1098060,1707900,3953785,3571211,335532,8302155,822717,971846,425845,333754,0,0,
存货(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
发放贷款及垫款(万元),41159162,33219931,29278834,24839911,20474988,16730217,14256463,12074193,10019445,8076783,4846638,3603418,2776261,1928491,1696107,
可供出售金融资产(万元),22103385,21884278,28055172,24925794,12010903,9035546,5720190,2650496,432476,181476,11378,59316,47091,200815,136015,
持有至到期投资(万元),7011820,6078279,3937070,3267151,1656910,1594996,1698770,1755534,983834,1173511,1410300,1663347,1371587,1344763,927533,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
长期股权投资(万元),--,--,--,--,--,1325,1325,1325,1325,1325,1325,825,825,825,825,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
投资性房地产(万元),3924,4673,1660,1656,1660,1661,1474,2205,22414,45607,19705,19759,16374,15948,19060,
固定资产原值(万元),768445,702677,537627,494799,457851,333820,320432,201520,182234,138490,118457,95256,80401,70516,63443,
累计折旧(万元),249448,221101,185364,152293,122169,94132,80169,64438,53625,45331,34375,27469,22631,17041,12954,
固定资产净值(万元),518997,481576,352263,342506,335682,239687,240263,137082,128609,93159,84083,67786,57770,53476,50489,
固定资产减值准备(万元),481,481,481,481,481,481,481,487,487,487,486,486,486,527,217,
固定资产(万元),518517,481096,351782,342026,335202,239207,239782,136596,128122,92672,83596,67300,57284,52948,50273,
在建工程(万元),118463,127805,224120,159804,--,--,--,--,--,0,0,0,--,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
无形资产(万元),34700,34296,28790,24425,20864,14760,8790,8864,9222,9789,8590,1981,1098,1467,1488,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
递延所得税资产(万元),366845,465106,116613,75125,76925,86771,122513,62835,64455,31463,10721,4350,4136,5728,10421,
其他非流动资产(万元),134694,810568,221618,124038,224897,251916,292827,157321,126436,77943,572200,190904,173146,71961,63355,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
资产总计(万元),111642336,103204244,88502041,71646465,55411262,46777260,37353659,26049764,26327433,16335187,10326319,7551077,5654623,4242935,3423800,
短期借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
向中央银行借款(万元),1550000,250000,2600000,170000,--,20000,--,--,--,0,0,0,--,0,0,
吸收存款及同业存放(万元),66793635,59254634,55598905,42431814,39316616,34526523,25212089,19291212,15319602,12961677,7681576,5720289,4632998,3756007,2980534,
拆入资金(万元),5394380,9460610,3483283,2020061,1407198,1301500,2220324,1192413,880539,903502,13305,70217,--,3677,0,
交易性金融负债(万元),1185609,543088,623092,18268,127210,--,--,--,--,0,0,0,--,0,0,
衍生金融负债(万元),2756486,3516892,1216427,335530,130349,722884,335749,188333,224600,102835,15227,2735,--,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应付账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
预收账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
卖出回购金融资产款(万元),2693012,4598879,6245122,4649769,2815513,3713983,5545849,2306779,7277202,695257,1062110,698987,500000,160000,202850,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应付职工薪酬(万元),224818,199611,186305,149598,109877,101889,62403,42391,28401,12137,12097,12097,12909,11117,3511,
应交税费(万元),74044,303586,126019,89981,79513,68391,59969,65510,36034,27022,15193,11429,8894,15025,1724,
应付利息(万元),1028779,837589,716030,619588,558763,496145,305574,179099,110708,67154,46133,23435,16979,10959,6330,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
其他应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
