报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),68302,108479,77653,97397,17671,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),617,--,2075,--,--,
应收票据(万元),91129,--,--,--,79601,
应收账款(万元),82120,--,--,--,49177,
预付款项(万元),6547,7175,3332,5191,2555,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),130,--,--,--,616,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),37712,26759,25768,20966,30859,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),18167,7565,1494,1486,1679,
流动资产合计(万元),304724,294140,222892,246841,182157,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,400,400,400,400,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),2310,2453,--,--,--,
固定资产原值(万元),342823,281162,269142,257404,--,
累计折旧(万元),124676,128192,108866,87965,--,
固定资产净值(万元),218146,152969,160275,169439,--,
固定资产减值准备(万元),1519,6048,6162,1162,--,
固定资产(万元),216628,146922,154113,168278,174953,
在建工程(万元),96109,70124,9272,5760,1048,
工程物资(万元),148,--,--,--,42,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),53681,53545,52440,39269,41109,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),278,87,191,73,92,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),1901,2981,3114,4334,3951,
其他非流动资产(万元),19577,24902,4239,3799,6668,
非流动资产合计(万元),390631,301414,223770,221912,228263,
资产总计(万元),695355,595554,446663,468753,410420,
短期借款(万元),45040,37952,33537,62384,49410,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,2615,--,--,
衍生金融负债(万元),74,782,150,--,--,
应付票据(万元),21983,--,--,--,9201,
应付账款(万元),121654,--,--,--,89790,
预收账款(万元),--,599,700,1447,2167,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),2623,2348,2735,2311,2155,
应交税费(万元),8168,12301,11537,15437,9095,
应付利息(万元),156,--,--,--,745,
应付股利(万元),--,--,--,--,5439,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),3712,--,--,--,12490,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),20191,1908,3814,23107,28454,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),225005,196854,139001,180045,208946,
长期借款(万元),98944,68750,10,18300,13600,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,5665,5665,14165,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),4541,4913,6222,7466,7955,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),103485,73663,11897,31431,35720,
负债合计(万元),328490,270517,150898,211476,244667,
实收资本(或股本)(万元),45000,45000,45000,45000,33750,
资本公积(万元),62223,62223,62223,62223,328,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),943,973,675,398,67,
盈余公积(万元),16816,14127,9673,4488,2484,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),242352,204310,177451,145169,129125,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),366865,325037,295765,257278,165753,
少数股东权益(万元),--,--,--,--,--,
所有者权益(或股东权益)合计(万元),366865,325037,295765,257278,165753,
负债和所有者权益(或股东权益)总计(万元),695355,595554,446663,468753,410420,		
  
