报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),2197,2310,10499,9312,21526,30869,5282,36995,120955,71911,65341,43336,34505,53714,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,132,115,86,100,80,0,5,10,10,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),3700,2451,3122,483,1407,9620,930,3283,5577,7368,4915,5396,8824,3908,
应收账款(万元),12417,12601,10323,10435,14780,13806,1800,35458,30128,18970,17795,13526,14674,12423,
预付款项(万元),2818,2775,2412,1184,7002,6547,3997,25239,23436,35574,22384,24818,14010,13167,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),698,326,188,209,9103,16488,41339,8026,9731,8353,9119,6898,7248,9213,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
存货(万元),9252,6663,5832,5724,22997,23388,17549,57124,109972,85926,93125,44579,43586,30443,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他流动资产(万元),527,1280,477,--,--,--,--,--,--,0,--,--,--,0,
流动资产合计(万元),31609,28405,32853,27348,76947,100833,70984,166225,299879,228102,212684,138562,122858,122877,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),110,110,110,110,110,--,--,--,--,0,0,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
长期股权投资(万元),--,--,--,--,--,110,26759,1370,9646,6787,4150,5956,1440,2525,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
固定资产原值(万元),109274,97291,96132,95200,344562,360726,368357,525142,517303,482172,388086,282967,264602,251954,
累计折旧(万元),62849,58341,54040,49513,157307,169436,135410,162211,136961,111411,92632,79900,69650,58952,
固定资产净值(万元),46425,38951,42092,45688,187255,191291,232947,362931,380342,370761,295454,203067,194952,193002,
固定资产减值准备(万元),--,--,--,--,1185,286,286,18190,--,0,0,0,615,829,
固定资产(万元),46425,38951,42092,45688,186070,191005,232662,344741,380342,370761,295454,203067,194337,192172,
在建工程(万元),--,4850,--,15,2198,5346,5748,21852,35871,21810,37151,44127,25493,15748,
工程物资(万元),--,--,--,26,120,107,388,262,2972,1521,134,193,237,210,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
无形资产(万元),8164,8442,8720,8998,30475,31558,24103,41787,56257,34578,34333,22779,19202,11389,
开发支出(万元),--,--,--,--,--,--,--,--,--,3585,2708,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,24,24,24,24,--,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,3,6,8,11,14,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
递延所得税资产(万元),769,577,663,571,3614,3845,3563,13315,11955,3700,4410,498,531,599,
其他非流动资产(万元),194,3141,--,--,1751,--,--,--,--,0,--,--,--,0,
非流动资产合计(万元),55663,56070,51586,55408,224337,231971,293223,423328,497068,442772,378371,276654,241252,222643,
资产总计(万元),87271,84475,84439,82756,301284,332805,364207,589553,796948,670874,591055,415216,364110,345520,
短期借款(万元),3000,3380,5380,5380,85370,83170,81903,258465,292265,169165,161693,134269,126973,97203,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付票据(万元),4000,1000,1000,--,238,--,--,55174,101810,67978,48849,17710,34150,63642,
应付账款(万元),4574,4133,3934,4622,31022,22473,26042,118480,107173,42852,47031,26995,53448,34729,
预收账款(万元),305,226,218,169,2008,4066,1173,17027,18655,13033,6845,8543,7881,6070,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付职工薪酬(万元),1260,1582,1279,1003,3053,2453,1684,6107,6580,4951,4576,4459,5214,3605,
应交税费(万元),966,400,282,41,29,369,-575,-4462,-1648,1986,-501,8924,4298,3060,
应付利息(万元),--,--,--,--,--,--,5882,10279,127,0,4,--,--,0,
应付股利(万元),--,--,--,--,--,--,--,810,810,810,810,857,517,770,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他应付款(万元),2936,4710,5582,5747,91034,161727,115707,22075,24972,8648,11908,6380,6427,7922,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
一年内到期的非流动负债(万元),1937,40,--,--,2500,--,26000,21000,24170,93293,52961,--,--,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
流动负债合计(万元),18978,15470,17675,16962,215253,274258,257817,504955,574913,402715,334175,208136,238909,217000,
长期借款(万元),--,1937,--,--,--,--,25600,79875,95520,107849,105174,53161,36662,47096,
应付债券(万元),--,--,--,--,--,--,--,41585,--,0,--,--,--,0,
长期应付款(万元),--,--,--,--,21641,--,--,22381,--,0,--,--,--,0,
专项应付款(万元),--,--,--,--,--,--,--,9405,1142,4478,7301,2762,--,444,
预计非流动负债(万元),--,--,369,926,--,--,--,--,--,0,--,--,0,0,
长期递延收益(万元),796,858,920,983,5025,--,--,--,--,0,--,--,--,0,
递延所得税负债(万元),1771,1123,1161,1199,1236,1274,--,--,--,0,--,--,57,114,
其他非流动负债(万元),--,--,--,--,--,5110,7144,11779,9773,5186,4288,1594,--,0,
非流动负债合计(万元),2567,3918,2450,3107,29224,6384,32744,165025,106435,117513,116764,57518,36719,47653,
负债合计(万元),21544,19388,20125,20069,244477,280642,290561,669980,681348,520228,450939,265654,275628,264653,
实收资本(或股本)(万元),86398,86398,86398,86398,86398,86398,86398,86398,86398,86398,86398,43199,41135,41135,
资本公积(万元),69769,69769,69769,69769,69769,57837,57837,5079,7647,7647,7647,37886,9037,8643,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
盈余公积(万元),21259,21259,21259,21259,21259,21259,21259,12795,12411,12411,11631,11631,9370,8677,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
未分配利润(万元),-150046,-150179,-150372,-150824,-156301,-113339,-87239,-189739,-10231,26932,17881,50477,26336,19995,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
归属于母公司股东权益合计(万元),27380,27246,27053,26601,21125,52154,78255,-85468,96225,133388,123556,143193,85878,78450,
少数股东权益(万元),38347,37840,37260,36086,35682,8,-4609,5041,19374,17259,16560,6370,2604,2416,
所有者权益(或股东权益)合计(万元),65727,65087,64313,62687,56806,52163,73646,-80427,115599,150646,140116,149563,88482,80866,
负债和所有者权益(或股东权益)总计(万元),87271,84475,84439,82756,301284,332805,364207,589553,796948,670874,591055,415216,364110,345520,		
  
