报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),61833,13948,5974,3042,3999,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),8641,7400,7952,11239,3492,
应收账款(万元),19212,18354,8107,10351,13275,
预付款项(万元),337,556,626,312,827,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),290,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),109,551,663,1846,2041,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),17181,15274,13750,14472,15286,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,480,--,--,
其他流动资产(万元),395,204,2590,4941,1197,
流动资产合计(万元),107998,56287,40142,46203,40118,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),2470,2470,2320,2320,2320,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,300,780,528,
长期股权投资(万元),3038,2461,2235,2333,1886,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),188,205,223,114,--,
固定资产原值(万元),44053,39040,--,--,--,
累计折旧(万元),19679,16870,--,--,--,
固定资产净值(万元),24375,22170,--,--,--,
固定资产减值准备(万元),42,305,--,--,--,
固定资产(万元),24333,21865,22332,21761,22090,
在建工程(万元),2921,2914,649,1708,1020,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),4015,4189,4375,4568,4882,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),32,65,99,41,56,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),2025,222,124,157,244,
其他非流动资产(万元),--,--,--,--,--,
非流动资产合计(万元),39022,34392,32657,33780,33026,
资产总计(万元),147020,90678,72799,79983,73144,
短期借款(万元),1500,8000,10200,18980,21923,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),12643,13328,10728,13380,7664,
应付账款(万元),11369,10259,12253,12922,13723,
预收账款(万元),1852,1171,1679,2119,389,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),2147,1770,1439,1368,1419,
应交税费(万元),2495,677,57,41,806,
应付利息(万元),1,11,15,32,44,
应付股利(万元),28,28,28,28,100,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),16600,15109,896,353,1605,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,1133,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),48637,50353,38427,49223,47673,
长期借款(万元),0,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,931,3783,3200,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),1291,889,697,558,563,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),1291,889,1629,4341,3763,
负债合计(万元),49927,51241,40056,53563,51436,
实收资本(或股本)(万元),9000,6750,6750,6750,6750,
资本公积(万元),54117,12048,12048,12048,11900,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),55,356,530,386,239,
盈余公积(万元),3943,2834,1771,810,37,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),24792,15031,9986,4753,-876,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),91907,37019,31085,24747,18049,
少数股东权益(万元),5186,2418,1658,1673,3659,
所有者权益(或股东权益)合计(万元),97093,39437,32743,26420,21708,
负债和所有者权益(或股东权益)总计(万元),147020,90678,72799,79983,73144,		
  
