报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),288292,82631,112726,125408,36205,43741,11852,7799,9566,6139,2256,1019,9497,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收票据(万元),35273,38259,29652,13955,19265,32693,10225,1646,2694,545,172,424,238,
应收账款(万元),31058,40312,37345,52410,30609,16827,3864,1545,1343,2564,2932,2057,4053,
预付款项(万元),686,5674,8645,22692,22503,16860,26964,10821,5992,535,373,262,4751,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他应收款(万元),2579,1163,600,708,1031,1928,866,1330,141,357,8359,8310,9928,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
存货(万元),2940,7522,6840,8717,11540,7601,7379,703,356,463,299,298,192,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),12106,12710,11162,8372,2838,1638,685,--,--,0,--,0,0,
流动资产合计(万元),372934,198865,206972,232262,123992,121288,61835,23844,20093,10605,14392,12370,28659,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
可供出售金融资产(万元),50,483,50,50,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,3920,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),616,1048,1010,993,1043,983,891,850,--,0,--,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产原值(万元),1485130,1150079,1079507,1034825,827267,776918,91799,81087,78709,75358,73352,70421,73944,
累计折旧(万元),440917,340597,292793,251357,210215,177885,34523,33045,30730,30048,27747,25500,24535,
固定资产净值(万元),1044214,809482,786713,783467,617051,599033,57276,48042,47979,45310,45605,44922,49409,
固定资产减值准备(万元),1912,2346,2471,2477,2503,2531,1542,1642,1707,1741,1741,1741,1741,
固定资产(万元),1042301,807136,784243,780990,614548,596502,55734,46399,46273,43569,43865,43181,47668,
在建工程(万元),42386,75431,72735,48890,9332,28034,19272,10089,2274,1680,770,3203,3042,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
无形资产(万元),233977,183970,150749,154190,104334,103831,11574,11938,12305,12674,3944,4044,4158,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
商誉(万元),5235,5235,--,--,--,--,--,--,--,0,--,0,0,
长期待摊费用(万元),4009,3124,1321,1642,1829,1859,--,--,--,0,681,803,1008,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
