报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),15172,11060,18503,16355,2451,588,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),3832,--,--,--,--,--,
应收账款(万元),27028,--,--,--,3254,1218,
预付款项(万元),1705,406,196,156,141,39,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1511,--,--,--,544,425,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),2116,2143,68,--,--,--,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),21632,21906,26234,12600,10724,3954,
流动资产合计(万元),72998,54098,62481,46158,17114,6223,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),3512,2278,735,675,100,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),2728,--,--,--,--,--,
固定资产原值(万元),28240,10504,--,--,--,--,
累计折旧(万元),4479,3733,--,--,--,--,
固定资产净值(万元),23761,6771,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),23761,6771,3598,3645,1894,1826,
在建工程(万元),220,1858,121,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),6926,9886,729,970,498,331,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),778,778,778,77,--,--,
长期待摊费用(万元),1433,322,489,1119,1479,680,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),905,738,568,619,40,16,
其他非流动资产(万元),5923,12375,495,1113,2011,2064,
非流动资产合计(万元),46186,35005,7513,8218,6023,4918,
资产总计(万元),119184,89104,69994,54376,23137,11141,
短期借款(万元),1809,2222,4632,4896,5000,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),6004,--,--,--,646,67,
预收账款(万元),31147,18393,14746,11796,884,307,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),13945,10950,9257,7219,4419,4312,
应交税费(万元),4887,4525,3175,2908,555,469,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),145,--,--,--,83,52,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),4,13,41,40,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),57941,38396,33240,28071,11587,5207,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,4,17,53,124,127,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),404,404,--,--,--,--,
长期递延收益(万元),156,295,446,616,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),560,702,463,669,124,127,
负债合计(万元),58502,39098,33703,28740,11711,5333,
实收资本(或股本)(万元),14700,14700,13235,12650,1500,1500,
资本公积(万元),21981,21981,13494,10401,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),355,181,2,--,--,--,
盈余公积(万元),3378,2141,1137,220,1634,1066,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),18250,9815,7698,1998,8316,3241,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),58665,48819,35566,25269,11450,5808,
少数股东权益(万元),2018,1187,725,368,-24,--,
所有者权益(或股东权益)合计(万元),60682,50006,36291,25637,11426,5808,
负债和所有者权益(或股东权益)总计(万元),119184,89104,69994,54376,23137,11141,		
  
