报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),66143,95426,24382,23204,15018,16194,13732,8918,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),12194,7808,1509,3487,2357,5108,3196,3440,
应收账款(万元),73912,48011,45440,37634,33698,29359,13217,15483,
预付款项(万元),2156,3895,2599,1880,1573,1014,4799,4089,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),388,433,365,327,319,123,1190,331,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),112701,100662,69595,55448,61404,49621,45684,31317,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,120,--,--,--,--,--,--,
其他流动资产(万元),11327,13007,8767,6339,6645,2410,2156,1921,
流动资产合计(万元),278822,269362,152657,128319,121016,103830,83973,65499,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),11428,200,200,200,200,200,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),5207,--,--,--,--,--,200,200,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),169588,121747,102133,73314,--,--,--,--,
累计折旧(万元),40928,30533,21920,15944,--,--,--,--,
固定资产净值(万元),128660,91215,80213,57371,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),128660,91215,80213,57371,46005,24693,14664,15289,
在建工程(万元),11174,17684,7767,16441,7357,6287,796,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),20435,8817,6274,6253,6300,5527,2877,2275,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),9959,--,--,--,--,--,--,--,
长期待摊费用(万元),197,65,59,84,87,23,29,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),2167,851,569,517,359,285,146,137,
其他非流动资产(万元),2196,3193,2697,1817,5862,6285,6454,363,
非流动资产合计(万元),191424,122024,97779,82682,66169,43300,25165,18263,
资产总计(万元),470245,391386,250436,211001,187185,147129,109138,83762,
短期借款(万元),600,--,7750,13800,14800,8000,14200,11520,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),39183,16250,11580,17200,13420,5930,--,--,
应付账款(万元),127431,112424,96652,68586,69469,61939,34743,24269,
预收账款(万元),2096,1652,712,1312,1751,92,562,428,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6031,5671,4781,2517,2260,1850,1525,1275,
应交税费(万元),1873,1106,2230,4155,2046,2093,170,522,
应付利息(万元),1,--,--,--,--,--,--,584,
应付股利(万元),--,--,--,--,--,--,654,654,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),15046,104,78,72,82,212,197,320,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),566,--,--,--,--,--,--,2875,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),192826,137207,123783,107642,103828,80116,52052,42447,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),177,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1136,948,660,453,180,200,--,--,
递延所得税负债(万元),1769,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),3082,948,660,453,180,200,0,0,
负债合计(万元),195908,138155,124442,108096,104008,80316,52052,42447,
实收资本(或股本)(万元),31360,16000,12000,12000,12000,12000,2934,1726,
资本公积(万元),137284,152644,41138,41138,41138,41138,6370,2324,
减:库存股(万元),--,--,--,--,--,--,2104,896,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),9658,8000,6000,5764,3331,1216,13128,13128,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),80132,76587,66856,44003,26708,12459,36758,25033,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),259047,253231,125994,102905,83177,66813,57086,41315,
少数股东权益(万元),15291,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),274338,253231,125994,102905,83177,66813,57086,41315,
负债和所有者权益(或股东权益)总计(万元),470245,391386,250436,211001,187185,147129,109138,83762,		
  
