报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),39952,34633,38358,51863,27209,15587,34717,25673,14289,27076,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),49629,38566,44743,30184,28458,36382,33286,31353,11998,9994,
应收账款(万元),12113,12106,13284,17837,20784,18777,14025,13079,10888,8200,
预付款项(万元),4094,781,1155,1021,2070,3253,3351,3241,4103,8533,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1014,1398,1702,2017,2637,2357,1809,1793,2671,3123,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),41783,48933,38059,41944,35857,30029,27945,30869,21930,12370,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4246,7332,10390,114,198,179,24,27,8,59,
流动资产合计(万元),152831,143748,147690,144979,117213,106564,115156,106035,65887,69355,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,10,10,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1112,1624,1667,1675,1550,1588,1627,59,60,60,
固定资产原值(万元),507460,444832,438697,426467,418841,395625,300754,282682,202906,182519,
累计折旧(万元),233622,206645,186046,159710,134022,104792,82372,61217,44205,31148,
固定资产净值(万元),273838,238187,252651,266757,284819,290833,218383,221465,158701,151371,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),273838,238187,252019,266757,284819,290833,218383,221465,158701,151371,
在建工程(万元),19811,40388,24259,19615,18468,20176,59395,21700,56978,15580,
工程物资(万元),286,2295,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),18927,18958,17396,18246,19166,18826,19728,20068,14499,15308,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),860,675,614,709,755,271,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3722,4046,4432,3838,2697,1994,1581,1458,1388,1156,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,66,
非流动资产合计(万元),318556,306173,300388,310840,327454,333689,300714,264750,231635,183551,
资产总计(万元),471387,449922,448078,455819,444668,440253,415870,370785,297522,252906,
短期借款(万元),157150,140000,91900,88000,92790,105000,95550,73585,26350,21150,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1250,4500,16355,4573,9645,11200,14900,3000,8000,2888,
应付账款(万元),33273,30943,26281,24167,26274,28008,25977,27605,25363,25486,
预收账款(万元),8444,6992,8376,3015,4341,6427,2662,2358,2538,2267,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
