报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),201433,162770,168173,110244,30033,36170,19956,45377,14968,13795,14394,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),28807,163203,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),18984,74080,51695,29092,4555,8189,4793,1757,820,0,192,
应收账款(万元),665866,260124,267022,112338,51730,36070,26490,21991,18390,13984,12830,
预付款项(万元),3919,113697,85041,39223,27617,4887,3776,3997,2690,1855,5682,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),335,243,1385,113,--,10,11,124,0,0,0,
应收股利(万元),667,1108,375,--,--,--,--,--,0,0,0,
其他应收款(万元),35774,12477,10019,8306,7202,1472,727,1357,945,554,1710,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
存货(万元),252454,120026,155189,69490,38297,34880,30665,25104,14291,11227,12418,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,257,--,--,--,--,--,0,0,0,
其他流动资产(万元),30917,25354,51440,4092,1816,1295,1222,858,0,0,0,
流动资产合计(万元),1239155,933082,790596,372898,161250,122972,87640,100566,52104,41416,47227,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),327,327,--,--,415,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),15339,17262,14985,14143,14173,9511,7412,7109,5234,4012,3030,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),3826,2404,2458,1721,1523,1576,1955,2514,2645,2079,2802,
