报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),111012,59630,53277,61382,43570,145088,194881,256770,56719,74414,11010,7188,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,38,156,115,--,--,--,--,0,150,65,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收账款(万元),7693,6637,7205,11718,7766,6903,3199,3456,2034,745,1544,1398,
预付款项(万元),777,523,750,1187,814,1902,2054,2781,18841,1655,444,78,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),133,184,--,23,307,2716,3899,2355,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),1444,1589,2267,6458,42434,17746,2725,2786,1029,559,1318,1174,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),38,29,28,25,28,53,42,--,--,0,1,0,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),7269,21411,15157,111618,113342,45400,14900,5000,--,0,0,0,
流动资产合计(万元),132867,90002,78722,192567,208376,219809,221701,273148,78623,77372,14467,9903,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),20403,20575,20779,21761,66,52,57,51,72,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),--,37529,583,967,20300,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),15639,16749,15802,12120,8990,--,--,--,--,0,0,0,
固定资产原值(万元),11278,13007,21146,26852,40216,64542,55718,12780,8632,4767,4171,3672,
累计折旧(万元),8814,9940,13854,13097,16623,14341,8129,5683,3944,2100,1581,1083,
固定资产净值(万元),2464,3067,7291,13755,23593,50201,47589,7097,4687,2666,2589,2589,
固定资产减值准备(万元),92,230,763,893,1870,--,--,--,--,0,0,0,
固定资产(万元),2372,2837,6528,12862,21722,50201,47589,7097,4687,2666,2589,2589,
在建工程(万元),23,37,174,14,39,6780,840,32682,--,248,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),1562,2024,5098,7907,19709,15287,2952,134,129,138,166,194,
开发支出(万元),--,--,--,--,--,4024,3233,928,--,0,0,0,
商誉(万元),29534,29344,36178,40058,44957,43896,29775,25413,15681,15,126,15,
长期待摊费用(万元),579,873,839,1133,1778,2888,2068,531,574,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),66,51,43,126,156,558,37,637,242,14,419,81,
其他非流动资产(万元),92,97,128,--,--,--,--,--,--,0,0,0,
非流动资产合计(万元),70271,110117,86152,96948,117718,123686,86550,67473,21387,3081,3300,2878,
资产总计(万元),203138,200119,164874,289515,326094,343495,308252,340620,100010,80453,17766,12781,
短期借款(万元),--,--,--,--,--,9739,--,--,--,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付账款(万元),14555,14833,27523,7536,3622,3102,2867,1480,1953,125,22,208,
预收账款(万元),12810,12386,11682,10768,10591,26555,11804,11565,15037,13735,4976,5639,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),4122,4138,3462,83,26,47,145,--,--,45,64,16,
应交税费(万元),1011,556,1649,2942,1661,2032,165,-46,39,-1096,-197,-52,
应付利息(万元),--,--,--,--,--,7,--,--,--,0,0,0,
应付股利(万元),35,--,--,--,--,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),8839,10081,6287,6793,4651,3491,1219,2774,772,269,128,93,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,44,141,99,132,--,0,0,0,
其他流动负债(万元),--,--,5,--,--,--,--,--,--,1133,97,0,
流动负债合计(万元),41371,41994,50608,28123,20596,45114,16299,15905,17801,14212,5090,5905,
长期借款(万元),--,--,--,--,35,83,--,--,--,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
